datetime,Flow_metersCubedPerSecond,Water_Temperature_celsius,Salinity_practicalSalinityUnits
1995-07-27 00:00:00,1.794083,25.37013682,0.1
1995-07-28 00:00:00,2.198605,25.45943409,0.1
1995-07-29 00:00:00,3.892952,25.77120385,0.1
1995-07-30 00:00:00,3.723135,25.76976647,0.1
1995-07-31 00:00:00,3.154539,25.70698989,0.1
1995-08-01 00:00:00,3.577852,25.6718575,0.1
1995-08-02 00:00:00,3.289352,25.60913318,0.1
1995-08-03 00:00:00,3.43165,25.46238768,0.1
1995-08-04 00:00:00,1.951577,25.17157841,0.1
1995-08-05 00:00:00,3.212654,25.36486077,0.1
1995-08-06 00:00:00,1.660421,25.10793981,0.1
1995-08-07 00:00:00,3.029355,25.30395997,0.1
1995-08-08 00:00:00,3.566702,25.27857656,0.1
1995-08-09 00:00:00,1.658356,24.96485085,0.1
1995-08-10 00:00:00,1.655962,24.89155013,0.1
1995-08-11 00:00:00,1.541274,24.85415992,0.1
1995-08-12 00:00:00,1.430616,24.80954476,0.1
1995-08-13 00:00:00,1.375192,24.75324812,0.1
1995-08-14 00:00:00,2.046079,24.77264182,0.1
1995-08-15 00:00:00,3.197941,24.64231315,0.1
1995-08-16 00:00:00,3.006564,24.23235077,0.1
1995-08-17 00:00:00,4.389671,24.20157516,0.1
1995-08-18 00:00:00,4.291709,24.1233567,0.1
1995-08-19 00:00:00,3.313483,23.70934151,0.1
1995-08-20 00:00:00,3.176625,23.61955373,0.1
1995-08-21 00:00:00,2.987941,23.53760007,0.1
1995-08-22 00:00:00,2.822292,23.45605481,0.1
1995-08-23 00:00:00,2.696751,23.36089408,0.1
1995-08-24 00:00:00,2.558448,23.26653485,0.1
1995-08-25 00:00:00,2.473095,23.14648221,0.1
1995-08-26 00:00:00,4.174236,23.08358662,0.1
1995-08-27 00:00:00,4.058603,22.95320176,0.1
1995-08-28 00:00:00,3.215088,22.56200129,0.1
1995-08-29 00:00:00,3.245285,22.43666222,0.1
1995-08-30 00:00:00,3.069682,22.30679113,0.1
1995-08-31 00:00:00,2.910277,22.17676793,0.1
1995-09-01 00:00:00,2.805988,22.03715057,0.1
1995-09-02 00:00:00,2.688443,21.90023319,0.1
1995-09-03 00:00:00,2.543628,21.76877722,0.1
1995-09-04 00:00:00,2.436487,21.61884267,0.1
1995-09-05 00:00:00,2.261661,21.4894754,0.1
1995-09-06 00:00:00,2.1765,21.3285734,0.1
1995-09-07 00:00:00,2.10036,21.16104908,0.1
1995-09-08 00:00:00,2.073716,20.99652189,0.1
1995-09-09 00:00:00,1.943404,20.84972921,0.1
1995-09-10 00:00:00,1.806162,20.70492494,0.1
1995-09-11 00:00:00,1.70683,20.54439016,0.1
1995-09-12 00:00:00,1.555406,20.41358046,0.1
1995-09-13 00:00:00,1.544636,20.20934294,0.1
1995-09-14 00:00:00,2.066102,20.10718476,0.1
1995-09-15 00:00:00,1.970939,19.95372045,0.1
1995-09-16 00:00:00,1.314339,19.68736509,0.1
1995-09-17 00:00:00,2.881679,19.59454143,0.1
1995-09-18 00:00:00,2.799541,19.41876657,0.1
1995-09-19 00:00:00,2.637916,19.01318569,0.1
1995-09-20 00:00:00,1.907672,18.75390184,0.1
1995-09-21 00:00:00,1.772189,18.59673983,0.1
1995-09-22 00:00:00,2.705155,18.46698267,0.1
1995-09-23 00:00:00,2.604705,18.28468083,0.1
1995-09-24 00:00:00,2.535602,18.09369312,0.1
1995-09-25 00:00:00,3.296924,17.91001492,0.1
1995-09-26 00:00:00,3.194132,17.72406291,0.1
1995-09-27 00:00:00,1.400862,17.4607311,0.1
1995-09-28 00:00:00,2.8925,17.36599655,0.1
1995-09-29 00:00:00,2.70137,17.17839058,0.1
1995-09-30 00:00:00,1.296618,16.83011355,0.1
1995-10-01 00:00:00,3.083774,16.64854009,0.1
1995-10-02 00:00:00,3.03536,16.44278689,0.1
1995-10-03 00:00:00,3.085997,16.21104702,0.1
1995-10-04 00:00:00,3.024118,16.00494163,0.1
1995-10-05 00:00:00,4.198979,15.64561099,0.1
1995-10-06 00:00:00,5.774676,15.22803568,0.1
1995-10-07 00:00:00,7.152254,15.05028423,0.1
1995-10-08 00:00:00,4.236996,14.857694,0.1
1995-10-09 00:00:00,3.971074,14.57676498,0.1
1995-10-10 00:00:00,3.680722,14.31157511,0.1
1995-10-11 00:00:00,3.407163,14.05908895,0.1
1995-10-12 00:00:00,3.208225,13.81231384,0.1
1995-10-13 00:00:00,3.053584,13.56849681,0.1
1995-10-14 00:00:00,2.931166,13.3258562,0.1
1995-10-15 00:00:00,2.883595,13.09164327,0.1
1995-10-16 00:00:00,2.800648,12.86619693,0.1
1995-10-17 00:00:00,2.697813,12.64774343,0.1
1995-10-18 00:00:00,4.714565,12.41944496,0.1
1995-10-19 00:00:00,2.748618,12.18776804,0.1
1995-10-20 00:00:00,2.72969,11.95531356,0.1
1995-10-21 00:00:00,2.62422,11.74076369,0.1
1995-10-22 00:00:00,4.903991,11.50493207,0.1
1995-10-23 00:00:00,2.780323,11.30402598,0.1
1995-10-24 00:00:00,3.234614,11.07071387,0.1
1995-10-25 00:00:00,5.080403,10.84672247,0.1
1995-10-26 00:00:00,5.337974,10.64314531,0.1
1995-10-27 00:00:00,4.456173,10.45149873,0.1
1995-10-28 00:00:00,4.307602,10.23000818,0.1
1995-10-29 00:00:00,4.663562,9.991541697,0.1
1995-10-30 00:00:00,6.933383,9.682313952,0.1
1995-10-31 00:00:00,7.829777,9.434860171,0.1
1995-11-01 00:00:00,9.713432,9.226581004,0.1
1995-11-02 00:00:00,7.161427,9.137608677,0.1
1995-11-03 00:00:00,6.978243,8.890926033,0.1
1995-11-04 00:00:00,6.723675,8.571969733,0.1
1995-11-05 00:00:00,10.24369,8.143780587,0.1
1995-11-06 00:00:00,5.986186,7.966925034,0.1
1995-11-07 00:00:00,5.73452,7.700695263,0.1
1995-11-08 00:00:00,9.344585,7.394619504,0.1
1995-11-09 00:00:00,9.310346,7.174703606,0.1
1995-11-10 00:00:00,5.522957,7.025923908,0.1
1995-11-11 00:00:00,7.617202,6.782930188,0.1
1995-11-12 00:00:00,7.61959,6.58014484,0.1
1995-11-13 00:00:00,7.567544,6.383777438,0.1
1995-11-14 00:00:00,7.501067,6.191421571,0.1
1995-11-15 00:00:00,7.420506,6.003553276,0.1
1995-11-16 00:00:00,8.356203,5.810585123,0.1
1995-11-17 00:00:00,5.700044,5.666522422,0.1
1995-11-18 00:00:00,8.073186,5.459170471,0.1
1995-11-19 00:00:00,5.47409,5.310107812,0.1
1995-11-20 00:00:00,3.786268,5.178951913,0.1
1995-11-21 00:00:00,7.20922,4.949362358,0.1
1995-11-22 00:00:00,3.487475,4.845303488,0.1
1995-11-23 00:00:00,6.384316,4.626185332,0.1
1995-11-24 00:00:00,6.582579,4.462827593,0.1
1995-11-25 00:00:00,6.387705,4.305349221,0.1
1995-11-26 00:00:00,6.424004,4.14359102,0.1
1995-11-27 00:00:00,7.023376,3.930534249,0.1
1995-11-28 00:00:00,7.252212,3.775847577,0.1
1995-11-29 00:00:00,7.065341,3.628324936,0.1
1995-11-30 00:00:00,7.306616,3.482461845,0.1
1995-12-01 00:00:00,7.048897,3.309841575,3.5
1995-12-02 00:00:00,7.292326,3.166249278,3.5
1995-12-03 00:00:00,6.976817,2.997865428,3.5
1995-12-04 00:00:00,6.763174,2.849344155,3.5
1995-12-05 00:00:00,4.415444,2.75926569,3.5
1995-12-06 00:00:00,6.459351,2.554827947,3.5
1995-12-07 00:00:00,6.224914,2.410478823,3.5
1995-12-08 00:00:00,2.62749,2.396111644,3.5
1995-12-09 00:00:00,5.56948,2.144537944,3.5
1995-12-10 00:00:00,5.924684,2.003269486,3.5
1995-12-11 00:00:00,5.685687,1.870777522,3.5
1995-12-12 00:00:00,5.602607,1.745884053,3.5
1995-12-13 00:00:00,5.612175,1.62568091,3.5
1995-12-14 00:00:00,5.6715,1.503134907,3.5
1995-12-15 00:00:00,5.574186,1.387044586,3.5
1995-12-16 00:00:00,5.457045,1.277312536,3.5
1995-12-17 00:00:00,5.352644,1.170817714,3.5
1995-12-18 00:00:00,5.248576,1.067479389,3.5
1995-12-19 00:00:00,5.161291,0.967917529,3.5
1995-12-20 00:00:00,5.067275,0.87163509,3.5
1995-12-21 00:00:00,4.981123,0.778946134,3.5
1995-12-22 00:00:00,4.889033,0.689296659,3.5
1995-12-23 00:00:00,4.811259,0.603206321,3.5
1995-12-24 00:00:00,4.741878,0.52050827,3.5
1995-12-25 00:00:00,4.665053,0.440875423,3.5
1995-12-26 00:00:00,4.585677,0.364276988,3.5
1995-12-27 00:00:00,4.537511,0.291530595,3.5
1995-12-28 00:00:00,4.470368,0.221675822,3.5
1995-12-29 00:00:00,4.396512,0.154865149,3.5
1995-12-30 00:00:00,4.178654,0.086488419,3.5
1995-12-31 00:00:00,4.337173,0.031153134,3.5
1996-01-01 00:00:00,4.295062,-0.027088852,3.5
1996-01-02 00:00:00,4.242385,-0.080699976,3.5
1996-01-03 00:00:00,4.18143,-0.131100382,3.5
1996-01-04 00:00:00,4.125061,-0.178496424,3.5
1996-01-05 00:00:00,4.08246,-0.222567566,3.5
1996-01-06 00:00:00,4.037098,-0.263451207,3.5
1996-01-07 00:00:00,3.970587,-0.300873713,3.5
1996-01-08 00:00:00,3.957562,-0.335536482,3.5
1996-01-09 00:00:00,3.925191,-0.366573248,3.5
1996-01-10 00:00:00,3.67593,-0.403987116,3.5
1996-01-11 00:00:00,3.83832,-0.415194178,3.5
1996-01-12 00:00:00,3.89796,-0.44061149,3.5
1996-01-13 00:00:00,3.622183,-0.452553785,3.5
1996-01-14 00:00:00,3.818586,-0.472338665,3.5
1996-01-15 00:00:00,3.769182,-0.483353948,3.5
1996-01-16 00:00:00,3.859067,-0.497178857,3.5
1996-01-17 00:00:00,5.246184,-0.516949666,3.5
1996-01-18 00:00:00,7.091121,-0.680973304,3.5
1996-01-19 00:00:00,6.58669,-0.654828584,3.5
1996-01-20 00:00:00,6.610592,-0.670039409,3.5
1996-01-21 00:00:00,6.601228,-0.723645869,3.5
1996-01-22 00:00:00,6.43532,-0.782958464,3.5
1996-01-23 00:00:00,6.24149,-0.823593934,3.5
1996-01-24 00:00:00,6.211991,-0.847805959,3.5
1996-01-25 00:00:00,6.114754,-0.85797756,3.5
1996-01-26 00:00:00,5.931484,-0.875612921,3.5
1996-01-27 00:00:00,6.417574,-0.844207025,3.5
1996-01-28 00:00:00,4.393413,-0.790143648,3.5
1996-01-29 00:00:00,6.29913,-0.801445097,3.5
1996-01-30 00:00:00,5.807993,-0.760470365,3.5
1996-01-31 00:00:00,5.755914,-0.717133463,3.5
1996-02-01 00:00:00,5.703619,-0.666417058,3.5
1996-02-02 00:00:00,5.659611,-0.609677148,3.5
1996-02-03 00:00:00,5.614137,-0.546798991,3.5
1996-02-04 00:00:00,5.823314,-0.481593874,3.5
1996-02-05 00:00:00,3.970146,-0.37642455,3.5
1996-02-06 00:00:00,5.662418,-0.32924926,3.5
1996-02-07 00:00:00,5.572933,-0.246562876,3.5
1996-02-08 00:00:00,5.654718,-0.157988625,3.5
1996-02-09 00:00:00,5.539511,-0.077684672,3.5
1996-02-10 00:00:00,5.77975,0.007611045,3.5
1996-02-11 00:00:00,5.505495,0.088137828,3.5
1996-02-12 00:00:00,5.418795,0.190433227,3.5
1996-02-13 00:00:00,5.338669,0.293257262,3.5
1996-02-14 00:00:00,4.950029,0.399984456,3.5
1996-02-15 00:00:00,4.940533,0.508265319,3.5
1996-02-16 00:00:00,4.856798,0.620645869,3.5
1996-02-17 00:00:00,4.785841,0.734843167,3.5
1996-02-18 00:00:00,4.70732,0.852698183,3.5
1996-02-19 00:00:00,5.285854,0.966874012,3.5
1996-02-20 00:00:00,5.874361,1.055312866,3.5
1996-02-21 00:00:00,5.473788,1.158810275,3.5
1996-02-22 00:00:00,5.704579,1.291196778,3.5
1996-02-23 00:00:00,7.498808,1.379780667,3.5
1996-02-24 00:00:00,7.52634,1.455342847,3.5
1996-02-25 00:00:00,7.684241,1.656091381,3.5
1996-02-26 00:00:00,8.016675,1.7835936,3.5
1996-02-27 00:00:00,8.62666,1.848417601,3.5
1996-02-28 00:00:00,7.454984,1.945651697,3.5
1996-02-29 00:00:00,6.050537,2.062096995,3.5
1996-03-01 00:00:00,6.127638,2.147247455,3.5
1996-03-02 00:00:00,6.199566,2.248378528,3.5
1996-03-03 00:00:00,6.2601,2.364801875,3.5
1996-03-04 00:00:00,7.815655,2.479617188,3.5
1996-03-05 00:00:00,4.94899,2.651008518,3.5
1996-03-06 00:00:00,5.03945,2.799164659,3.5
1996-03-07 00:00:00,6.566229,2.946972636,3.5
1996-03-08 00:00:00,5.058283,3.127327321,3.5
1996-03-09 00:00:00,6.571111,3.29100094,3.5
1996-03-10 00:00:00,6.504498,3.477317284,3.5
1996-03-11 00:00:00,7.400991,3.642746206,3.5
1996-03-12 00:00:00,7.205717,3.83556068,3.5
1996-03-13 00:00:00,6.26668,4.035236193,3.5
1996-03-14 00:00:00,6.858441,4.229957263,3.5
1996-03-15 00:00:00,6.038534,4.432379337,3.5
1996-03-16 00:00:00,6.425687,4.633535158,3.5
1996-03-17 00:00:00,5.943077,4.83487457,3.5
1996-03-18 00:00:00,6.315013,5.040664596,3.5
1996-03-19 00:00:00,4.27182,5.256650494,3.5
1996-03-20 00:00:00,4.16683,5.467964094,3.5
1996-03-21 00:00:00,5.595084,5.679167559,3.5
1996-03-22 00:00:00,5.822731,5.893857525,3.5
1996-03-23 00:00:00,5.797959,6.103046139,3.5
1996-03-24 00:00:00,6.201482,6.265996685,3.5
1996-03-25 00:00:00,5.770853,6.459973331,3.5
1996-03-26 00:00:00,6.263063,6.687066197,3.5
1996-03-27 00:00:00,5.640257,6.905606183,3.5
1996-03-28 00:00:00,5.554467,7.121437611,3.5
1996-03-29 00:00:00,6.048024,7.338271128,3.5
1996-03-30 00:00:00,5.390453,7.554561159,3.5
1996-03-31 00:00:00,5.31142,7.765202753,3.5
1996-04-01 00:00:00,5.783539,7.993089442,3.5
1996-04-02 00:00:00,5.65582,8.218999716,3.5
1996-04-03 00:00:00,3.416143,8.424284202,3.5
1996-04-04 00:00:00,5.012666,8.654111991,3.5
1996-04-05 00:00:00,5.566342,8.874169715,3.5
1996-04-06 00:00:00,4.920574,9.087989715,3.5
1996-04-07 00:00:00,4.83361,9.308993975,3.5
1996-04-08 00:00:00,4.705795,9.543747407,3.5
1996-04-09 00:00:00,5.393618,9.783422327,3.5
1996-04-10 00:00:00,5.333995,10.01613385,3.5
1996-04-11 00:00:00,2.39484,10.1885271,3.5
1996-04-12 00:00:00,4.953006,10.49591009,3.5
1996-04-13 00:00:00,4.87021,10.73244353,3.5
1996-04-14 00:00:00,4.81682,10.95968382,3.5
1996-04-15 00:00:00,2.658173,11.06658667,3.5
1996-04-16 00:00:00,5.20063,11.37375813,3.5
1996-04-17 00:00:00,5.225212,11.59818974,3.5
1996-04-18 00:00:00,5.316939,11.81421489,3.5
1996-04-19 00:00:00,5.650712,11.97808211,3.5
1996-04-20 00:00:00,6.265639,12.14255758,3.5
1996-04-21 00:00:00,4.440069,12.3457102,3.5
1996-04-22 00:00:00,3.151216,12.53332813,3.5
1996-04-23 00:00:00,5.926365,12.86532484,3.5
1996-04-24 00:00:00,4.155735,13.05924234,3.5
1996-04-25 00:00:00,2.930624,13.24781837,3.5
1996-04-26 00:00:00,4.022351,13.5463603,3.5
1996-04-27 00:00:00,5.459835,13.81732894,3.5
1996-04-28 00:00:00,5.323825,14.04386123,3.5
1996-04-29 00:00:00,3.58157,14.01062231,3.5
1996-04-30 00:00:00,6.438415,14.33035463,3.5
1996-05-01 00:00:00,4.829756,14.52199281,0.1
1996-05-02 00:00:00,6.205685,14.81473365,0.1
1996-05-03 00:00:00,4.589757,15.01170062,0.1
1996-05-04 00:00:00,3.321461,15.19602245,0.1
1996-05-05 00:00:00,4.567073,15.51532175,0.1
1996-05-06 00:00:00,5.869902,15.79202627,0.1
1996-05-07 00:00:00,5.827989,16.02284997,0.1
1996-05-08 00:00:00,5.843551,16.22681529,0.1
1996-05-09 00:00:00,7.546254,16.27978296,0.1
1996-05-10 00:00:00,6.591072,16.25954435,0.1
1996-05-11 00:00:00,8.27613,16.57614592,0.1
1996-05-12 00:00:00,5.477115,16.68076968,0.1
1996-05-13 00:00:00,8.997495,17.0547067,0.1
1996-05-14 00:00:00,8.548485,17.27111405,0.1
1996-05-15 00:00:00,8.888674,17.4918897,0.1
1996-05-16 00:00:00,8.643079,17.72458223,0.1
1996-05-17 00:00:00,8.463901,17.9440832,0.1
1996-05-18 00:00:00,8.228333,18.17182384,0.1
1996-05-19 00:00:00,8.009525,18.3849927,0.1
1996-05-20 00:00:00,5.617438,18.5072902,0.1
1996-05-21 00:00:00,8.365,18.7627583,0.1
1996-05-22 00:00:00,4.44791,18.89911793,0.1
1996-05-23 00:00:00,4.564214,19.06877313,0.1
1996-05-24 00:00:00,5.679965,19.32071505,0.1
1996-05-25 00:00:00,4.326077,19.48229901,0.1
1996-05-26 00:00:00,7.244996,19.77201158,0.1
1996-05-27 00:00:00,5.903988,19.927156,0.1
1996-05-28 00:00:00,4.419273,19.92274774,0.1
1996-05-29 00:00:00,4.718824,20.17248614,0.1
1996-05-30 00:00:00,5.859445,20.46380057,0.1
1996-05-31 00:00:00,7.847721,20.69848632,0.1
1996-06-01 00:00:00,9.336986,20.7357371,0.1
1996-06-02 00:00:00,7.230511,20.76251168,0.1
1996-06-03 00:00:00,7.200954,20.98587089,0.1
1996-06-04 00:00:00,9.499954,21.25695131,0.1
1996-06-05 00:00:00,9.986558,21.39703311,0.1
1996-06-06 00:00:00,14.425033,21.33133683,0.1
1996-06-07 00:00:00,16.678717,21.41411506,0.1
1996-06-08 00:00:00,16.959284,21.58434313,0.1
1996-06-09 00:00:00,16.351063,21.74410979,0.1
1996-06-10 00:00:00,16.656093,21.92460731,0.1
1996-06-11 00:00:00,16.170793,22.09930948,0.1
1996-06-12 00:00:00,13.355945,22.2526424,0.1
1996-06-13 00:00:00,11.399148,22.4089881,0.1
1996-06-14 00:00:00,12.482426,22.59157263,0.1
1996-06-15 00:00:00,13.841208,22.75716758,0.1
1996-06-16 00:00:00,19.773608,22.6419224,0.1
1996-06-17 00:00:00,32.183906,22.70259021,0.1
1996-06-18 00:00:00,36.506118,22.79896198,0.1
1996-06-19 00:00:00,35.103554,22.9513207,0.1
1996-06-20 00:00:00,32.645183,23.11202921,0.1
1996-06-21 00:00:00,31.033163,23.24912036,0.1
1996-06-22 00:00:00,29.747438,23.385633,0.1
1996-06-23 00:00:00,28.859553,23.52200833,0.1
1996-06-24 00:00:00,27.559593,23.67839744,0.1
1996-06-25 00:00:00,25.549451,23.85246467,0.1
1996-06-26 00:00:00,23.584741,24.03446318,0.1
1996-06-27 00:00:00,21.582808,24.22855125,0.1
1996-06-28 00:00:00,19.620175,24.43693187,0.1
1996-06-29 00:00:00,24.334936,24.09888342,0.1
1996-06-30 00:00:00,23.521969,24.2149529,0.1
1996-07-01 00:00:00,21.823698,24.34779156,0.1
1996-07-02 00:00:00,20.954038,24.45135631,0.1
1996-07-03 00:00:00,19.502158,24.57531646,0.1
1996-07-04 00:00:00,18.119487,24.69262776,0.1
1996-07-05 00:00:00,16.856857,24.80455182,0.1
1996-07-06 00:00:00,15.759541,24.90915304,0.1
1996-07-07 00:00:00,14.903629,24.99757641,0.1
1996-07-08 00:00:00,13.848668,25.09917613,0.1
1996-07-09 00:00:00,13.037036,25.18880256,0.1
1996-07-10 00:00:00,12.431509,25.2684461,0.1
1996-07-11 00:00:00,11.626082,25.35185532,0.1
1996-07-12 00:00:00,11.758402,25.36824333,0.1
1996-07-13 00:00:00,11.251067,25.43565409,0.1
1996-07-14 00:00:00,10.645268,25.5010883,0.1
1996-07-15 00:00:00,10.022557,25.56430132,0.1
1996-07-16 00:00:00,9.53236,25.61427395,0.1
1996-07-17 00:00:00,10.91451,25.44617323,0.1
1996-07-18 00:00:00,16.621169,25.12230279,0.1
1996-07-19 00:00:00,15.411661,25.21383767,0.1
1996-07-20 00:00:00,14.566572,25.27055216,0.1
1996-07-21 00:00:00,13.720773,25.31531237,0.1
1996-07-22 00:00:00,13.268046,25.34005633,0.1
1996-07-23 00:00:00,12.669022,25.36565955,0.1
1996-07-24 00:00:00,11.48894,25.37921497,0.1
1996-07-25 00:00:00,10.807311,25.39379197,0.1
1996-07-26 00:00:00,10.953799,25.40546231,0.1
1996-07-27 00:00:00,10.454129,25.39773101,0.1
1996-07-28 00:00:00,6.072081,25.30080119,0.1
1996-07-29 00:00:00,5.761273,25.27153299,0.1
1996-07-30 00:00:00,6.670167,25.29881171,0.1
1996-07-31 00:00:00,6.172043,25.29076358,0.1
1996-08-01 00:00:00,4.063178,25.20498505,0.1
1996-08-02 00:00:00,3.511297,25.17101874,0.1
1996-08-03 00:00:00,7.864725,25.27254938,0.1
1996-08-04 00:00:00,7.767032,25.20630375,0.1
1996-08-05 00:00:00,8.845025,24.99955038,0.1
1996-08-06 00:00:00,10.858136,24.77898659,0.1
1996-08-07 00:00:00,8.786219,24.7208821,0.1
1996-08-08 00:00:00,6.733011,24.61396797,0.1
1996-08-09 00:00:00,9.308859,24.67793975,0.1
1996-08-10 00:00:00,8.765877,24.64173862,0.1
1996-08-11 00:00:00,7.000488,24.57274861,0.1
1996-08-12 00:00:00,6.509856,24.52396328,0.1
1996-08-13 00:00:00,3.188039,24.35821249,0.1
1996-08-14 00:00:00,2.973456,24.29858256,0.1
1996-08-15 00:00:00,2.767418,24.23579896,0.1
1996-08-16 00:00:00,2.589102,24.16223972,0.1
1996-08-17 00:00:00,2.885115,24.12552958,0.1
1996-08-18 00:00:00,5.931955,24.12284012,0.1
1996-08-19 00:00:00,5.989423,23.98406521,0.1
1996-08-20 00:00:00,5.725689,23.81596463,0.1
1996-08-21 00:00:00,5.437632,23.73870225,0.1
1996-08-22 00:00:00,2.228132,23.52059481,0.1
1996-08-23 00:00:00,4.720694,23.5327687,0.1
1996-08-24 00:00:00,4.345681,23.43100088,0.1
1996-08-25 00:00:00,1.849446,23.20048749,0.1
1996-08-26 00:00:00,2.164515,23.14504086,0.1
1996-08-27 00:00:00,3.417293,23.09972867,0.1
1996-08-28 00:00:00,1.60881,22.86616942,0.1
1996-08-29 00:00:00,2.854847,22.85333871,0.1
1996-08-30 00:00:00,1.372266,22.60226026,0.1
1996-08-31 00:00:00,1.29013,22.47259676,0.1
1996-09-01 00:00:00,1.996378,22.44852249,0.1
1996-09-02 00:00:00,1.715834,22.29688337,0.1
1996-09-03 00:00:00,1.443071,22.13612796,0.1
1996-09-04 00:00:00,1.022885,21.91121919,0.1
1996-09-05 00:00:00,0.954676,21.77480337,0.1
1996-09-06 00:00:00,0.898314,21.62861752,0.1
1996-09-07 00:00:00,0.855487,21.4703056,0.1
1996-09-08 00:00:00,0.792371,21.34109727,0.1
1996-09-09 00:00:00,1.879971,21.33863913,0.1
1996-09-10 00:00:00,0.797393,20.96500877,0.1
1996-09-11 00:00:00,0.744138,20.82102106,0.1
1996-09-12 00:00:00,0.6929,20.67686958,0.1
1996-09-13 00:00:00,0.671289,20.49756586,0.1
1996-09-14 00:00:00,0.623413,20.35679629,0.1
1996-09-15 00:00:00,0.616674,20.1578701,0.1
1996-09-16 00:00:00,0.596621,19.98079058,0.1
1996-09-17 00:00:00,0.589295,19.78218106,0.1
1996-09-18 00:00:00,0.59023,19.57006185,0.1
1996-09-19 00:00:00,2.037673,19.76039736,0.1
1996-09-20 00:00:00,0.58397,19.24824128,0.1
1996-09-21 00:00:00,0.575076,18.98109447,0.1
1996-09-22 00:00:00,1.797748,19.16388759,0.1
1996-09-23 00:00:00,0.472592,18.67367265,0.1
1996-09-24 00:00:00,2.046899,18.78437413,0.1
1996-09-25 00:00:00,2.018571,18.56190421,0.1
1996-09-26 00:00:00,0.853186,17.76451785,0.1
1996-09-27 00:00:00,0.887813,17.60023412,0.1
1996-09-28 00:00:00,0.822436,17.43572263,0.1
1996-09-29 00:00:00,0.793605,17.234994,0.1
1996-09-30 00:00:00,1.754801,17.20068635,0.1
1996-10-01 00:00:00,0.770458,16.8075345,0.1
1996-10-02 00:00:00,0.732592,16.61393929,0.1
1996-10-03 00:00:00,0.713929,16.41171895,0.1
1996-10-04 00:00:00,2.013496,16.43432368,0.1
1996-10-05 00:00:00,2.027079,16.22029754,0.1
1996-10-06 00:00:00,0.735734,15.75995393,0.1
1996-10-07 00:00:00,2.080716,15.68541477,0.1
1996-10-08 00:00:00,0.751609,15.31450151,0.1
1996-10-09 00:00:00,0.697705,15.12758004,0.1
1996-10-10 00:00:00,1.238915,15.01628458,0.1
1996-10-11 00:00:00,1.201895,14.79527872,0.1
1996-10-12 00:00:00,1.162449,14.58387911,0.1
1996-10-13 00:00:00,1.877403,14.43272419,0.1
1996-10-14 00:00:00,1.096025,14.18305846,0.1
1996-10-15 00:00:00,1.752317,14.01183075,0.1
1996-10-16 00:00:00,1.903932,13.74924872,0.1
1996-10-17 00:00:00,1.115871,13.20798659,0.1
1996-10-18 00:00:00,1.039295,12.99794856,0.1
1996-10-19 00:00:00,2.238308,12.8620985,0.1
1996-10-20 00:00:00,2.167684,12.65870698,0.1
1996-10-21 00:00:00,2.157115,12.41209673,0.1
1996-10-22 00:00:00,2.528717,12.10906244,0.1
1996-10-23 00:00:00,1.678732,11.72014305,0.1
1996-10-24 00:00:00,1.607075,11.52878548,0.1
1996-10-25 00:00:00,2.91073,11.31366424,0.1
1996-10-26 00:00:00,1.402096,11.13464079,0.1
1996-10-27 00:00:00,2.72559,10.87980435,0.1
1996-10-28 00:00:00,2.888847,10.63115996,0.1
1996-10-29 00:00:00,3.28895,10.29494639,0.1
1996-10-30 00:00:00,3.781402,10.1211145,0.1
1996-10-31 00:00:00,3.450945,9.957455418,0.1
1996-11-01 00:00:00,3.190512,9.664168845,0.1
1996-11-02 00:00:00,3.007534,9.354723145,0.1
1996-11-03 00:00:00,3.105068,9.056489573,0.1
1996-11-04 00:00:00,3.207673,8.791438854,0.1
1996-11-05 00:00:00,3.258014,8.541560446,0.1
1996-11-06 00:00:00,2.646299,8.338012614,0.1
1996-11-07 00:00:00,2.560181,8.110573477,0.1
1996-11-08 00:00:00,2.454748,7.891052415,0.1
1996-11-09 00:00:00,2.366156,7.672268319,0.1
1996-11-10 00:00:00,2.290493,7.459639857,0.1
1996-11-11 00:00:00,2.226156,7.255590108,0.1
1996-11-12 00:00:00,2.147291,7.055577058,0.1
1996-11-13 00:00:00,2.060956,6.859060682,0.1
1996-11-14 00:00:00,1.977766,6.666097724,0.1
1996-11-15 00:00:00,3.785755,6.426160664,0.1
1996-11-16 00:00:00,1.980253,6.30745981,0.1
1996-11-17 00:00:00,2.033466,6.114700969,0.1
1996-11-18 00:00:00,1.941847,5.941857401,0.1
1996-11-19 00:00:00,3.822367,5.692083288,0.1
1996-11-20 00:00:00,1.846584,5.615680569,0.1
1996-11-21 00:00:00,2.17579,5.416765149,0.1
1996-11-22 00:00:00,3.753276,5.164351758,0.1
1996-11-23 00:00:00,1.842608,5.119833201,0.1
1996-11-24 00:00:00,2.299536,4.886781138,0.1
1996-11-25 00:00:00,1.72843,4.772534094,0.1
1996-11-26 00:00:00,1.665999,4.604197311,0.1
1996-11-27 00:00:00,1.573017,4.429297431,0.1
1996-11-28 00:00:00,3.573957,4.15893147,0.1
1996-11-29 00:00:00,4.473696,4.025062108,0.1
1996-11-30 00:00:00,2.297351,3.944225429,0.1
1996-12-01 00:00:00,2.20339,3.835650116,3.5
1996-12-02 00:00:00,2.152828,3.703348946,3.5
1996-12-03 00:00:00,4.214292,3.354239632,3.5
1996-12-04 00:00:00,4.126842,3.177351913,3.5
