wind_speed,swr,a_seiche,par_id
1.0525,1.0992,0.00027918,p01392
0.88677,1.1613,0.00026893,p01393
1.1463,1.0624,0.0001035,p01394
1.1588,0.80041,0.00016758,p01395
0.97926,0.83712,0.0001934,p01396
0.83145,0.89084,0.0002954,p01397
1.0266,0.8293,9.9057e-05,p01398
1.1812,0.89854,0.00020143,p01399
0.88264,0.95112,0.00021935,p01400
1.1786,1.1645,0.00013139,p01401
0.8766,1.1705,0.00014997,p01402
0.91592,0.95225,0.00026469,p01403
0.97068,0.87314,0.00024735,p01404
1.1517,0.91624,0.00029246,p01405
1.0094,0.92788,0.00015845,p01406
0.9657,1.0938,0.00019611,p01407
0.88474,0.89462,0.00012834,p01408
1.1223,0.83371,0.00012696,p01409
0.83687,0.81664,0.00024029,p01410
1.0158,1.1276,0.00019578,p01411
0.98882,1.0027,0.00025095,p01412
0.95607,1.1646,0.00014064,p01413
1.1284,0.87404,0.00017662,p01414
0.86331,0.9689,0.00023211,p01415
0.84657,0.91234,9.5975e-05,p01416
0.94765,1.0337,0.00029051,p01417
0.80413,1.0836,0.00014817,p01418
1.0716,0.94503,0.00027845,p01419
1.1271,1.0418,0.00012914,p01420
1.076,0.8553,0.0001216,p01421
0.80398,0.89291,0.00013353,p01422
1.1877,0.89382,0.00023139,p01423
1.1935,0.87221,0.00014701,p01424
0.97364,0.99367,0.00025589,p01425
1.0281,0.82027,0.00012946,p01426
1.0072,0.82463,0.00029404,p01427
0.91297,1.1404,0.00028938,p01428
1.036,0.80414,0.00029121,p01429
0.94007,1.1049,0.00028436,p01430
1.1603,0.97958,0.00029384,p01431
0.82393,0.98233,0.00019201,p01432
0.89752,1.1032,0.00012127,p01433
0.84969,1.1323,0.00016641,p01434
0.81002,0.88694,0.00013987,p01435
0.93098,0.90662,8.625e-05,p01436
1.1925,1.0251,0.0002532,p01437
0.89765,0.82102,0.00017918,p01438
0.98178,0.94647,0.00029449,p01439
0.91798,1.1403,8.368e-05,p01440
0.89614,0.98976,0.00028285,p01441
0.9841,1.108,0.00014052,p01442
1.1269,1.1829,0.00028208,p01443
1.117,1.1929,0.000185,p01444
0.94783,1.0988,9.581e-05,p01445
1.0616,0.99115,0.00010476,p01446
0.88365,0.9033,8.4899e-05,p01447
0.86405,1.185,0.00024202,p01448
1.0346,1.1454,0.00021803,p01449
1.0197,0.80171,0.0002534,p01450
0.98713,1.0588,0.00027763,p01451
1.0532,1.0371,0.00024738,p01452
1.0651,1.0706,0.00010036,p01453
1.1237,1.1067,0.00014306,p01454
1.0317,0.92971,0.00027799,p01455
0.80666,0.96686,0.00024084,p01456
1.137,1.0654,0.00029579,p01457
1.1554,0.96455,0.00023087,p01458
0.87728,0.89871,0.0002196,p01459
0.96343,0.96395,0.00028757,p01460
1.1898,1.1907,0.00021648,p01461
1.0455,0.86714,0.00021244,p01462
1.0617,0.83449,0.00023843,p01463
0.95377,0.92576,0.00017443,p01464
1.0753,0.85604,0.00011984,p01465
0.96331,0.85107,0.00024978,p01466
1.0601,1.0639,0.00029211,p01467
0.83549,1.0872,0.00020345,p01468
1.1302,0.88354,0.00020354,p01469
1.1365,0.9122,9.0328e-05,p01470
1.0472,0.95443,0.00010615,p01471
0.95421,0.80698,0.00022332,p01472
1.1758,1.0766,0.00013829,p01473
1.0764,1.1341,8.0641e-05,p01474
1.1822,1.1463,9.6284e-05,p01475
1.1608,0.94382,0.00015468,p01476
0.93699,1.0409,0.00013715,p01477
1.1678,1.1183,0.00011143,p01478
0.88857,1.0754,0.00015546,p01479
1.0522,1.0395,0.00028013,p01480
0.82086,0.95323,0.00015792,p01481
1.0754,1.1967,0.00025111,p01482
1.0606,1.0411,0.00024453,p01483
0.89888,1.0218,0.0001363,p01484
0.98053,0.93753,0.00025874,p01485
1.095,0.81744,0.00024231,p01486
0.91129,1.0545,0.00011246,p01487
0.89733,1.117,0.00023561,p01488
1.1068,1.1831,0.00024241,p01489
0.96406,0.98442,8.751e-05,p01490
1.0634,1.1023,0.00017471,p01491
1.0608,0.81656,0.00016745,p01492
0.84826,1.163,8.9675e-05,p01493
0.93344,0.94949,0.00013021,p01494
0.96927,1.1509,0.00012778,p01495
1.0031,1.0269,0.00019806,p01496
0.84345,0.95141,0.00027369,p01497
0.82291,0.95133,0.00017043,p01498
0.85132,0.93354,0.00016372,p01499
1.1272,1.1821,0.00015203,p01500
1.1802,0.93522,0.00025843,p01501
1.0631,1.02,0.00010013,p01502
1.0764,0.95842,0.0002242,p01503
1.1005,0.81045,0.00025633,p01504
1.1905,0.88011,0.00025898,p01505
1.1695,1.0898,0.00023956,p01506
1.0012,1.1202,0.00014327,p01507
1.1967,0.95356,0.0002531,p01508
0.84675,1.165,0.00021003,p01509
1.1587,0.86361,0.00028218,p01510
1.0741,1.0739,0.00020091,p01511
1.0793,0.91368,0.00021903,p01512
0.97866,0.97606,0.00013451,p01513
0.92448,0.89485,0.00020586,p01514
1.0681,1.1691,0.00011866,p01515
1.1906,1.1537,9.0198e-05,p01516
0.88533,1.0554,0.00018184,p01517
0.81389,0.97434,0.00029119,p01518
1.0771,0.99069,0.00016405,p01519
0.869,0.90946,9.7351e-05,p01520
0.95594,1.1952,0.00020544,p01521
1.098,1.1894,0.00014911,p01522
0.96127,1.003,0.00026297,p01523
1.1866,1.036,0.00026804,p01524
1.143,1.0904,0.00025173,p01525
0.87289,0.96136,0.00014582,p01526
1.1661,1.039,0.00021563,p01527
0.98459,0.95875,0.00022075,p01528
0.80278,0.89802,0.00014079,p01529
1.1357,0.89467,0.00028092,p01530
0.8289,1.114,0.00025453,p01531
0.81728,1.1632,0.00015751,p01532
0.88528,0.87621,0.00022054,p01533
1.0744,0.95402,9.1727e-05,p01534
0.93806,0.91143,0.00013489,p01535
1.0839,0.94564,0.00028609,p01536
1.1648,1.0769,0.00013615,p01537
0.87159,1.0953,0.00027528,p01538
1.1779,1.0962,0.00016919,p01539
0.96841,1.081,0.0002965,p01540
0.84473,0.9149,0.00022554,p01541
0.84128,0.88785,0.00017854,p01542
0.80426,0.90939,0.00026262,p01543
0.80419,0.86886,0.00018793,p01544
0.92648,0.86205,0.00016461,p01545
0.91677,0.84092,0.00023093,p01546
0.82354,0.87653,8.954e-05,p01547
0.92392,1.0003,0.000207,p01548
0.9845,0.90831,0.0001004,p01549
0.975,0.90544,0.00022959,p01550
0.95261,0.9041,0.00014654,p01551
0.84755,1.149,0.00011105,p01552
1.1046,0.99654,9.7451e-05,p01553
1.0984,1.1056,0.00023487,p01554
1.1529,0.98371,0.00025675,p01555
0.95744,0.98026,0.00019991,p01556
0.97781,1.0745,0.0001757,p01557
1.019,0.97475,0.00029597,p01558
0.92135,1.017,0.00019949,p01559
0.92251,0.97617,0.00014249,p01560
1.1137,0.84251,0.00010239,p01561
0.9734,0.81073,0.00028503,p01562
1.0389,1.0532,9.1703e-05,p01563
1.0296,1.0527,0.00020506,p01564
0.93325,1.0849,0.00019665,p01565
1.1819,0.88403,0.00025885,p01566
0.99187,1.0226,0.00024106,p01567
0.84855,0.80742,0.00027261,p01568
0.82071,0.88084,8.0046e-05,p01569
1.1747,1.0067,0.00020426,p01570
1.0188,1.094,0.00024024,p01571
1.1766,0.83312,0.00017302,p01572
0.91056,1.0124,0.00022994,p01573
1.0789,0.82047,9.3493e-05,p01574
0.96225,1.0199,0.00018443,p01575
0.89105,0.84017,0.00012608,p01576
1.1574,0.85557,0.00022498,p01577
1.1858,0.90682,0.00019656,p01578
1.1594,1.0745,0.00028876,p01579
0.93644,1.0004,0.00023186,p01580
0.8217,0.84204,8.7736e-05,p01581
0.92672,1.1972,0.00026744,p01582
1.0201,0.9106,0.00016266,p01583
0.90544,1.1629,0.00026373,p01584
1.0715,0.87745,0.00016598,p01585
1.0423,1.1975,0.00028438,p01586
0.85906,1.1315,0.00028291,p01587
1.1257,1.014,0.0001121,p01588
0.86147,1.0307,0.00027221,p01589
1.0531,0.81527,0.00015838,p01590
1.0376,1.0461,0.00019309,p01591
0.97294,1.1602,0.00024602,p01592
1.0938,0.84449,0.00013118,p01593
1.1387,1.0392,0.00017464,p01594
1.0361,0.82181,9.9605e-05,p01595
0.96615,0.88385,0.00012248,p01596
0.95061,1.1754,0.00018656,p01597
0.81973,1.1706,0.00018402,p01598
0.93352,1.14,0.00020279,p01599
1.1476,1.009,0.0001773,p01600
1.0175,0.85507,0.00024182,p01601
1.0565,0.99201,0.0001686,p01602
1.07,0.96422,0.00016696,p01603
0.93137,1.1052,8.5815e-05,p01604
0.82679,0.99889,0.00016794,p01605
0.96913,0.87995,0.00020677,p01606
1.022,1.058,0.00014553,p01607
0.98645,1.0339,0.00015669,p01608
0.98441,1.0437,0.00012728,p01609
0.99901,0.99827,0.00023838,p01610
1.1623,0.97581,8.5479e-05,p01611
0.88575,1.1555,0.00020961,p01612
1.0419,1.1781,0.00016045,p01613
1.0692,1.1161,8.109e-05,p01614
0.91467,0.90463,0.0002853,p01615
1.1852,0.86333,0.00013856,p01616
1.0936,1.1798,0.00017956,p01617
0.80473,1.1158,0.00029162,p01618
1.145,1.0659,0.00011419,p01619
0.93374,1.0966,0.00018674,p01620
0.81552,1.1541,9.9016e-05,p01621
1.0039,0.88923,0.00027081,p01622
0.94335,0.84246,0.0001798,p01623
0.99323,0.81547,8.3194e-05,p01624
1.1964,0.84418,0.00012374,p01625
0.94442,0.91728,8.2937e-05,p01626
0.85001,0.96156,0.00028032,p01627
1.1233,1.0561,9.4879e-05,p01628
1.1991,1.13,0.00029916,p01629
1.1723,0.82483,0.00022155,p01630
0.8892,0.82719,0.00027717,p01631
1.1576,1.0208,0.00010864,p01632
1.1916,0.99532,0.00025625,p01633
0.8749,0.80419,8.4459e-05,p01634
0.94794,1.1367,0.00013209,p01635
1.1162,1.0211,0.00019766,p01636
0.86093,1.1555,9.612e-05,p01637
0.9024,1.1065,0.00019022,p01638
0.93775,0.84464,0.00016752,p01639
1.0499,0.80871,0.00010449,p01640
1.1066,1.0496,0.0002086,p01641
0.87112,0.80064,0.00025212,p01642
0.80745,1.0944,9.8616e-05,p01643
1.0851,0.88779,0.000184,p01644
1.185,0.93946,0.00023122,p01645
1.123,1.0437,0.00023307,p01646
0.83417,1.1443,0.00022578,p01647
1.1653,0.87663,0.00020274,p01648
1.0639,0.96704,0.00015861,p01649
1.1882,1.0175,0.000259,p01650
0.89651,1.0204,0.00018126,p01651
1.0518,1.0232,0.00013369,p01652
1.177,0.85471,0.00012211,p01653
0.89238,0.95164,0.00018865,p01654
0.93809,0.88563,0.0001012,p01655
1.1738,0.99557,0.00015062,p01656
0.8963,1.1383,0.00022694,p01657
1.0574,1.1963,0.00027926,p01658
1.0803,0.87411,0.00016036,p01659
0.89157,0.84497,9.6102e-05,p01660
1.1375,1.141,0.00029626,p01661
1.1332,1.0419,0.00019491,p01662
1.1355,0.85167,0.00010409,p01663
0.85564,1.1465,0.00014752,p01664
0.98724,1.0342,8.3538e-05,p01665
0.83613,1.1971,0.00019642,p01666
0.93447,1.1612,0.00018053,p01667
0.99265,0.98048,0.00017219,p01668
0.8005,1.1533,0.00021521,p01669
1.1544,0.90622,0.00015531,p01670
0.82736,1.0114,0.00018745,p01671
1.0192,0.83227,0.00014001,p01672
1.1959,0.86578,0.00028883,p01673
0.88648,1.0072,0.00024683,p01674
0.81456,1.0306,0.00011929,p01675
0.85633,0.91047,0.00021408,p01676
0.91315,0.99628,0.00021685,p01677
0.88629,0.85693,8.4078e-05,p01678
0.96882,0.8606,8.887e-05,p01679
1.1025,1.1038,0.00010468,p01680
1.1791,0.9709,0.00029033,p01681
1.1459,1.1386,0.0001661,p01682
0.9796,0.84999,0.0002687,p01683
1.1897,0.93153,0.00029321,p01684
1.0458,1.1108,0.00017764,p01685
0.85094,1.1864,0.00024296,p01686
0.89255,1.0969,0.00015232,p01687
0.85014,1.1516,0.00028096,p01688
1.1451,1.1356,0.00028398,p01689
1.1945,0.99932,0.00016172,p01690
1.057,0.94543,0.00025182,p01691
1.1879,0.8557,0.00013593,p01692
0.92143,1.0329,0.00026652,p01693
0.91307,0.86163,0.00013134,p01694
0.81607,1.0762,0.00026571,p01695
1.023,0.84238,0.0001304,p01696
1.04,1.0883,0.00024586,p01697
1.1263,1.1432,0.0001149,p01698
1.0271,0.87003,0.00016853,p01699
0.85347,0.87895,0.00020792,p01700
0.83229,1.0452,0.00011408,p01701
1.0786,1.1869,0.00021041,p01702
0.85689,0.86275,0.00017414,p01703
0.86267,0.98578,0.00024808,p01704
0.9119,0.93965,0.00023105,p01705
0.96619,0.80778,0.0002071,p01706
0.89034,1.0405,8.9479e-05,p01707
0.8516,1.0096,0.00016924,p01708
1.0697,1.0439,0.00012887,p01709
0.97197,0.93163,9.808e-05,p01710
0.9889,0.8976,0.00014768,p01711
0.81381,0.92667,0.00022718,p01712
1.1193,0.82076,0.00029618,p01713
0.87817,0.83105,0.00026667,p01714
1.0584,1.0872,0.00022944,p01715
1.0092,0.90715,0.00022043,p01716
0.90708,1.0764,9.0749e-05,p01717
1.0448,1.025,0.00011107,p01718
1.1598,1.0852,0.00029469,p01719
1.1273,0.96083,0.00016145,p01720
0.93318,0.9865,8.2394e-05,p01721
0.95932,1.1339,0.00021739,p01722
0.86209,1.1278,0.00026508,p01723
0.93596,1.1842,0.00022592,p01724
1.158,0.95656,0.00027729,p01725
0.95988,1.1989,0.00016134,p01726
0.85488,0.87815,0.0002884,p01727
0.82363,1.0075,0.00014946,p01728
0.92833,1.0556,0.0001358,p01729
1.1103,0.90111,0.0002499,p01730
0.92526,1.1166,0.00027296,p01731
1.1359,1.1885,0.00023412,p01732
1.1275,1.1412,0.00012966,p01733
0.86996,0.86697,0.00029945,p01734
0.81419,0.95787,0.00023979,p01735
0.97666,1.1626,0.0002397,p01736
0.87121,0.92302,9.6047e-05,p01737
1.1775,0.90079,0.00029229,p01738
1.1066,0.97757,0.00012368,p01739
1.1082,1.1304,0.00022489,p01740
1.1572,0.94063,0.00018097,p01741
0.87219,1.143,0.00020786,p01742
0.88694,1.1252,0.00022301,p01743
1.1138,0.99855,0.00027036,p01744
0.85074,1.1008,9.7406e-05,p01745
1.1471,1.1896,0.00021303,p01746
1.0841,1.0886,0.00019165,p01747
0.96115,1.1733,0.00015797,p01748
1.0598,1.1558,0.00028426,p01749
1.1184,0.87991,8.8381e-05,p01750
0.95195,0.89173,0.00018893,p01751
0.83324,1.0241,0.00013283,p01752
0.92682,1.1319,9.7642e-05,p01753
0.84167,0.93098,0.00010762,p01754
0.95265,1.1295,0.00013018,p01755
1.1043,0.93819,0.00013966,p01756
0.88013,0.87817,8.2342e-05,p01757
0.92572,1.0535,8.0594e-05,p01758
0.99809,0.85237,0.00025814,p01759
0.8882,0.90581,0.00017096,p01760
0.82653,1.0288,0.00018239,p01761
1.0214,0.85253,0.0002939,p01762
0.89669,1.0576,9.0878e-05,p01763
0.90886,0.89647,0.00028686,p01764
0.95473,0.97404,0.00019706,p01765
1.125,0.99456,0.0001251,p01766
1.1872,1.1906,0.00017244,p01767
0.85855,1.0338,0.00019154,p01768
1.1307,0.8838,0.00014924,p01769
0.91991,0.82288,0.00020137,p01770
0.80704,1.0722,9.5782e-05,p01771
1.1457,0.94275,8.0419e-05,p01772
1.0684,1.1014,0.00021165,p01773
1.1295,1.047,0.00022163,p01774
1.1643,0.90739,0.00029326,p01775
0.99178,0.88551,8.0744e-05,p01776
1.0507,1.1386,0.00025236,p01777
1.0344,0.95614,9.1966e-05,p01778
1.0863,1.1281,0.00020435,p01779
0.9184,0.99208,0.00013859,p01780
0.97174,0.83572,0.00026351,p01781
0.91514,1.0641,0.00025145,p01782
0.88132,0.90516,0.00017375,p01783
1.0416,1.0631,0.00011419,p01784
1.0435,0.9182,0.00016389,p01785
1.0706,1.0422,0.00019043,p01786
1.1893,0.9771,0.00014405,p01787
0.98868,1.1825,0.00014263,p01788
1.1886,1.1197,0.00015312,p01789
0.97145,1.0742,0.00026832,p01790
1.0553,0.90289,0.00025413,p01791
1.018,1.0571,0.00017239,p01792
0.95681,1.0563,0.00013693,p01793
1.007,0.83204,0.00011664,p01794
0.86976,1.089,0.00018493,p01795
0.8284,0.88187,0.0001453,p01796
1.0836,0.82036,0.00017312,p01797
1.1471,0.98815,0.00014023,p01798
1.166,1.0455,0.00025616,p01799
0.92888,0.94984,0.00014962,p01800
0.8224,1.0334,0.00029434,p01801
1.1786,1.1849,0.00029761,p01802
1.1231,0.90048,0.00012518,p01803
0.84665,0.99738,0.00015154,p01804
1.1205,1.1736,0.00017783,p01805
0.83886,0.83384,0.00019951,p01806
0.91446,1.1838,0.00019936,p01807
1.037,1.0918,0.0002081,p01808
1.0166,1.0543,0.00024753,p01809
0.90491,1.0305,9.3042e-05,p01810
1.0719,0.80331,0.00010243,p01811
1.1321,0.99389,0.00014155,p01812
1.0878,0.9798,0.00018244,p01813
1.0869,1.0438,0.00025689,p01814
0.96644,0.91608,0.00027437,p01815
0.97701,1.008,0.00010856,p01816
0.92892,0.80654,0.00023465,p01817
0.95799,1.0847,0.00012641,p01818
0.81925,0.92537,0.00026824,p01819
1.1183,0.97986,0.00012786,p01820
1.1359,1.0679,0.00016449,p01821
0.85665,1.0459,0.00020529,p01822
0.92207,1.1508,0.00015305,p01823
1.0751,0.98707,0.00013984,p01824
0.85227,1.0555,0.00025667,p01825
0.81785,1.0609,0.00022177,p01826
0.96519,0.93579,0.00024462,p01827
0.90387,0.80694,0.00023757,p01828
0.80898,0.91548,0.00023514,p01829
0.91416,1.0698,0.00026392,p01830
1.1827,1.0484,0.00020325,p01831
0.85273,0.96045,0.00010648,p01832
1.1979,0.83846,0.00023264,p01833
1.0188,1.0229,0.00027883,p01834
0.95312,1.1005,9.4958e-05,p01835
1.0259,1.1831,0.00019064,p01836
0.93253,1.1448,9.8733e-05,p01837
1.0521,0.91207,0.0001339,p01838
0.93311,1.1947,0.00021362,p01839
1.0816,1.0119,0.00020453,p01840
0.93003,0.92812,0.00018284,p01841
1.0447,0.95051,9.4018e-05,p01842
0.97061,0.91322,0.00028377,p01843
1.1214,0.80968,8.9416e-05,p01844
1.0037,0.80051,0.00028975,p01845
1.1363,1.1704,0.00026843,p01846
1.1498,1.0261,8.3368e-05,p01847
1.1222,1.1458,0.00025252,p01848
0.85025,1.0237,0.00015388,p01849
0.96088,1.1628,0.00018489,p01850
1.1213,0.81366,0.00014385,p01851
0.94719,1.1475,0.00028746,p01852
0.91595,0.82575,0.00027837,p01853
1.1504,1.1332,0.00025018,p01854
1.1134,0.97284,0.00020248,p01855
1.0172,1.1546,0.0001912,p01856
0.88378,1.1684,0.00022568,p01857
1.063,1.0643,0.00010358,p01858
1.1671,1.1192,0.00011679,p01859
0.93294,0.8049,0.000108,p01860
1.018,1.1216,0.00013685,p01861
1.1155,0.89077,0.00010971,p01862
0.81634,0.80181,0.00017229,p01863
1.1042,1.1755,0.00027406,p01864
1.0763,0.91806,0.00022698,p01865
0.99614,0.91827,0.00029594,p01866
1.0938,1.1342,0.00024698,p01867
1.0441,1.0228,0.00012297,p01868
0.97581,1.0612,0.00011701,p01869
1.1643,1.0777,0.00026306,p01870
0.95431,1.0971,0.00021512,p01871
1.1415,1.1248,0.00021226,p01872
1.0747,0.96467,0.00016309,p01873
1.065,0.8221,0.00019353,p01874
0.86193,0.91789,9.6516e-05,p01875
0.88446,1.0505,0.00011025,p01876
0.87899,1.0927,0.00010399,p01877
0.97981,1.0174,0.00020316,p01878
1.1801,0.96982,0.00017923,p01879
1.0265,1.0134,0.00012619,p01880
0.99694,0.94507,0.0002936,p01881
0.92531,1.1214,0.00016994,p01882
0.91995,0.81695,0.00013156,p01883
0.8932,1.073,0.00022952,p01884
1.1991,0.95687,0.00014787,p01885
0.94737,1.0658,9.7675e-05,p01886
0.84699,1.0247,0.0001129,p01887
0.97086,0.99998,0.00023172,p01888
1.0433,1.0159,0.00012292,p01889
0.98953,1.1104,0.00022797,p01890
1.0592,1.0144,0.00025595,p01891
1.0842,0.99432,0.00015357,p01892
1.1599,1.0832,0.00028232,p01893
1.1481,1.1628,0.00025462,p01894
1.1909,1.1662,0.00014498,p01895
1.1155,1.129,0.00018036,p01896
1.0509,0.81789,0.00021327,p01897
0.94412,0.9175,9.8444e-05,p01898
1.1111,0.95177,0.0002852,p01899
0.90394,0.89345,8.7256e-05,p01900
1.0734,1.104,0.00027345,p01901
1.0642,0.80345,0.00010535,p01902
0.95404,0.96845,0.00027969,p01903
0.93969,1.1784,0.0002214,p01904
0.91098,1.0014,0.00016647,p01905
1.1559,1.1004,8.3985e-05,p01906
1.0478,0.92863,0.00012056,p01907
0.85882,1.07,0.00022541,p01908
1.0532,1.1465,0.00021822,p01909
1.1389,0.91006,0.00023638,p01910
0.93381,0.89746,0.00011371,p01911
1.0953,1.0453,8.8913e-05,p01912
1.0562,0.81779,0.00020922,p01913
1.1096,1.0271,0.000193,p01914
1.0761,1.0355,0.00022242,p01915
1.0016,0.93454,0.00014938,p01916
1.0513,0.92231,0.00018354,p01917
0.97962,0.98827,0.00020162,p01918
1.1725,0.91157,0.00027902,p01919
0.89864,0.9126,0.00010174,p01920
0.92825,1.0432,0.00016505,p01921
0.83559,0.96133,0.00029673,p01922
0.95375,1.1723,0.00013834,p01923
0.85876,0.93,0.00011855,p01924
1.1177,0.87312,0.00022866,p01925
1.0731,1.1937,0.00024864,p01926
1.0515,0.80962,0.00028724,p01927
1.0687,0.88889,0.00013707,p01928
0.89377,1.0066,0.00020577,p01929
1.1909,0.91468,0.00016756,p01930
0.98875,0.80467,0.00017429,p01931
0.88604,0.90099,0.00010049,p01932
1.0079,0.85877,0.00017014,p01933
0.89541,1.1264,0.00010574,p01934
1.1693,1.1287,0.00020818,p01935
0.9906,1.1854,0.00016896,p01936
0.9848,1.133,9.616e-05,p01937
1.0009,1.0194,0.00011011,p01938
1.1141,0.96462,0.00013877,p01939
1.1948,1.0813,0.00013006,p01940
0.94626,1.1658,0.00013416,p01941
0.81629,0.92819,0.00012132,p01942
0.94598,0.96613,0.00023158,p01943
0.81929,1.1712,0.00021708,p01944
0.91254,0.88753,0.00025533,p01945
0.92783,1.1927,0.00026019,p01946
0.93877,0.85129,0.00025752,p01947
1.0431,1.1379,0.00016605,p01948
0.91747,1.1123,0.00014661,p01949
1.0726,1.0182,0.00024948,p01950
1.1886,1.0905,0.00021017,p01951
0.96423,1.0217,0.00017826,p01952
1.0123,0.90763,9.9533e-05,p01953
0.97857,1.0177,0.00013457,p01954
0.96725,1.1343,0.00020218,p01955
0.83607,0.89072,0.00013176,p01956
0.91832,1.0153,0.00014561,p01957
1.1234,1.1398,0.00022729,p01958
0.99717,1.1773,0.00027744,p01959
0.81986,1.1856,0.00020373,p01960
0.89985,1.1035,0.00011568,p01961
0.89152,1.0683,0.00010709,p01962
1.144,1.1116,0.00022667,p01963
0.87747,1.1457,0.00024016,p01964
1.0689,1.112,0.0002579,p01965
0.92099,0.82615,0.00010662,p01966
1.186,1.1586,0.00020497,p01967
1.1773,1.1175,0.00010509,p01968
1.0516,0.88999,0.00015119,p01969
1.1712,0.97362,0.00012086,p01970
0.98987,1.0922,0.00023544,p01971
0.93166,0.87141,8.1583e-05,p01972
0.84323,1.0048,0.00028106,p01973
1.0914,0.89533,0.00024819,p01974
0.91737,1.0621,0.00028022,p01975
0.99905,1.0475,0.00015141,p01976
0.96555,1.1961,8.5131e-05,p01977
1.0428,1.0873,0.00024372,p01978
0.80287,0.99313,0.00011765,p01979
1.1342,0.84588,0.00029856,p01980
1.088,1.0281,8.3885e-05,p01981
1.058,0.88719,0.00024775,p01982
1.1508,1.0261,0.00014442,p01983
0.83041,0.9201,0.00025297,p01984
0.85832,1.1561,0.00028602,p01985
1.0347,1.1512,0.00022289,p01986
0.98188,1.1195,0.00021261,p01987
0.81823,0.92254,0.00019148,p01988
0.80648,1.1229,0.00024994,p01989
1.0148,0.97141,0.00026008,p01990
1.1736,1.164,0.00018476,p01991
0.8517,0.87159,0.00018463,p01992
0.9751,0.93149,0.00021426,p01993
0.8724,1.0615,0.00017803,p01994
1.1186,0.89658,0.00024771,p01995
1.1628,1.1584,0.0001303,p01996
1.1625,1.0798,0.00014689,p01997
0.99254,1.1407,9.8482e-05,p01998
0.92556,1.0942,0.00015588,p01999
1.026,0.82634,0.00024926,p02000
0.97633,1.0903,0.00025083,p02001
0.86552,0.88178,0.00010147,p02002
0.99243,1.1859,0.00022261,p02003
0.8542,0.90595,0.00012916,p02004
1.0602,1.1766,0.00012216,p02005
0.90564,0.80029,0.00026979,p02006
1.0339,1.0128,0.00019625,p02007
1.0749,0.91429,8.4287e-05,p02008
0.81465,1.1626,0.00015343,p02009
1.0767,0.85926,9.341e-05,p02010
1.1636,0.87104,0.00011277,p02011
1.1947,1.122,8.5255e-05,p02012
0.99382,1.136,0.00020904,p02013
1.1734,0.94166,9.0637e-05,p02014
0.83441,0.9707,0.00011033,p02015
1.0905,1.1791,0.00012952,p02016
1.0081,0.91755,0.00023999,p02017
0.85224,0.81747,0.0001131,p02018
1.0774,1.0235,0.00013654,p02019
1.1969,1.1525,0.00014821,p02020
1.0721,1.1295,0.00024659,p02021
0.86046,0.92986,0.00024972,p02022
0.97206,0.94967,0.000274,p02023
1.0598,0.99469,0.00026574,p02024
0.97003,0.85677,0.00026957,p02025
0.97022,1.0592,0.00025307,p02026
0.99233,0.81273,0.00018788,p02027
0.9832,0.87736,0.00011773,p02028
0.88776,1.194,0.00015259,p02029
0.87627,0.84336,0.00028651,p02030
1.03,0.84878,0.00016613,p02031
0.87865,0.83689,0.00010702,p02032
0.98199,1.0286,0.00029684,p02033
1.0597,0.94366,0.00027492,p02034
1.1404,0.96625,0.00019528,p02035
0.85549,0.83969,0.00012442,p02036
0.94697,1.078,0.0001359,p02037
1.1493,1.096,0.00027452,p02038
0.94325,1.1847,0.00012478,p02039
1.056,0.88642,0.00022069,p02040
0.88151,1.1857,0.00021371,p02041
1.126,0.87544,0.00025241,p02042
1.1626,1.1206,0.00027385,p02043
0.86391,0.9208,0.00010484,p02044
0.82218,1.0948,0.00022919,p02045
1.0153,0.93108,0.00024132,p02046
0.99736,0.80127,0.00024028,p02047
1.0547,1.1713,0.0002052,p02048
0.96088,0.80938,0.00010023,p02049
0.91736,0.82712,0.00028385,p02050
1.1542,1.1826,0.00023434,p02051
0.82683,0.98451,0.00015428,p02052
0.97032,1.0386,0.00020889,p02053
1.0788,1.1656,0.00020736,p02054
0.97229,1.1428,0.00019116,p02055
0.91906,1.0213,0.00021547,p02056
1.0999,1.0531,0.00020371,p02057
0.8372,0.99955,0.00029675,p02058
0.99348,0.98519,0.00021669,p02059
1.0897,0.99372,0.00015003,p02060
0.82326,0.98359,0.00017336,p02061
1.0405,1.0826,0.00015959,p02062
0.97808,1.168,0.00011058,p02063
1.1851,0.86453,0.0001462,p02064
0.8226,0.8647,0.00013677,p02065
1.0659,0.82746,0.00011644,p02066
1.0273,1.1289,0.00029086,p02067
0.91563,1.1461,9.5639e-05,p02068
0.99955,0.98065,0.00013996,p02069
0.83492,1.1945,0.00028231,p02070
0.97513,1.1305,0.00023897,p02071
1.0409,0.9075,0.00011359,p02072
0.92944,1.1412,0.00023797,p02073
0.97886,0.82171,0.00026333,p02074
1.0275,1.1089,0.00011551,p02075
1.1441,0.88617,8.1991e-05,p02076
1.1127,0.83103,0.00020537,p02077
1.1267,1.051,0.00021382,p02078
1.0185,1.0019,0.00024198,p02079
0.94244,0.99049,0.00029318,p02080
1.0761,1.0755,9.5722e-05,p02081
1.0975,0.84917,0.00026312,p02082
1.0452,0.95419,0.00024393,p02083
1.0963,1.1034,0.00017396,p02084
1.1131,1.0013,0.00027224,p02085
1.1927,0.87009,0.00020111,p02086
1.1501,1.1926,0.0001282,p02087
