wind_speed,swr,turb_param/k_min,g2/constant_value,par_id
1.1436,1.1702,1.6264e-10,1.6791,p02460
0.84824,1.1148,5.3838e-13,2.8352,p02461
1.0954,0.82233,9.5205e-10,2.7032,p02462
1.1487,1.0988,4.7005e-08,2.3382,p02463
1.1931,0.82749,2.8367e-13,2.7851,p02464
0.8929,0.93254,2.2411e-12,0.99094,p02465
0.80754,0.97267,0.00011123,3.4641,p02466
1.0784,0.80666,4.4042e-13,2.3628,p02467
0.87237,1.1439,1.8306e-09,1.6855,p02468
1.0897,1.1329,1.7783e-08,1.6553,p02469
0.89531,0.93878,7.4129e-14,2.874,p02470
1.0167,1.1687,1.5567e-07,1.461,p02471
0.9701,1.0692,2.8896e-10,3.3782,p02472
0.96728,0.807,5.739e-12,1.4826,p02473
1.0038,1.1735,1.2093e-07,0.61414,p02474
1.0355,0.80808,6.1543e-09,1.2386,p02475
0.85839,0.82181,1.3346e-07,1.5758,p02476
0.93441,1.1595,1.4136e-10,2.8673,p02477
1.1982,0.97766,1.0654e-13,1.2985,p02478
1.0492,0.92026,0.00029524,1.8589,p02479
1.0199,0.92386,1.6182e-09,2.6186,p02480
0.84188,0.91512,5.7371e-09,0.7664,p02481
0.93127,1.0995,1.1937e-08,1.3322,p02482
0.95193,0.81128,8.2028e-14,0.68762,p02483
0.85368,0.88773,5.6505e-07,1.7731,p02484
0.81718,0.80763,7.5582e-05,0.78063,p02485
0.94707,0.81233,2.2999e-06,1.7264,p02486
0.8281,0.96472,2.0726e-07,3.2934,p02487
1.0039,0.87396,2.0501e-13,2.6514,p02488
1.1496,1.1048,2.4494e-06,2.3778,p02489
1.1144,1.1729,1.3455e-13,1.5271,p02490
1.137,0.95353,5.6299e-09,2.8268,p02491
1.053,0.91146,0.00020273,1.758,p02492
0.92474,1.1165,8.2879e-10,0.64804,p02493
0.88484,1.1711,2.7329e-09,2.1953,p02494
0.9879,1.0571,2.1542e-12,2.8563,p02495
0.9654,0.93082,3.9528e-10,0.67221,p02496
0.92754,0.96195,1.4942e-08,1.6444,p02497
0.87873,1.0271,2.1156e-09,2.0605,p02498
0.86074,0.99711,2.4279e-05,2.3279,p02499
1.1579,1.0325,0.00044345,1.2045,p02500
0.84795,1.0634,0.00018893,2.3116,p02501
0.98147,1.0489,1.3003e-05,3.2646,p02502
1.0582,1.1903,5.5074e-13,1.4896,p02503
1.0198,0.90994,8.8213e-10,1.4765,p02504
1.0833,1.1579,0.00022296,1.5662,p02505
1.1967,1.0212,1.1484e-08,1.9591,p02506
0.86933,1.1208,1.0422e-12,0.80973,p02507
1.081,1.107,2.5611e-05,0.82995,p02508
0.84704,0.85142,0.00029792,1.4936,p02509
1.0228,0.94286,1.8272e-10,1.1799,p02510
1.1901,1.1256,5.3524e-10,1.7213,p02511
1.1177,0.92961,4.6905e-07,2.3039,p02512
0.92645,0.86844,8.4666e-09,1.7037,p02513
0.9739,0.98972,1.0048e-11,2.8698,p02514
0.91587,1.1075,4.677e-06,0.73117,p02515
1.0511,0.85265,3.3755e-13,0.56777,p02516
1.173,0.87831,1.6957e-08,1.6248,p02517
1.1947,1.1802,3.5631e-11,2.4274,p02518
1.1102,1.1313,3.8163e-08,2.7791,p02519
1.0936,1.0585,0.00012748,1.5431,p02520
1.0463,1.0465,3.7644e-13,0.51192,p02521
1.0812,1.0036,2.3913e-12,1.4127,p02522
0.8765,0.81116,1.4831e-10,3.4378,p02523
0.83385,1.0527,8.6634e-11,1.4468,p02524
0.85745,1.0813,7.2171e-15,0.82695,p02525
1.1166,1.1857,9.4837e-06,0.53886,p02526
1.0277,0.95408,1.8164e-10,1.8185,p02527
0.83714,1.0671,4.3746e-05,0.74334,p02528
1.1639,0.96432,4.3885e-11,2.4677,p02529
0.94369,1.1536,2.3668e-09,2.7093,p02530
0.92793,0.92662,7.8878e-13,2.867,p02531
1.116,1.1678,0.00023622,3.2205,p02532
0.83832,0.8667,3.006e-09,2.3083,p02533
1.1557,1.1205,3.8518e-12,2.9512,p02534
0.94155,1.1916,0.00010511,0.68032,p02535
1.1649,0.84338,1.3395e-12,0.76267,p02536
1.1019,1.0158,1.2889e-07,0.76997,p02537
0.96215,1.0383,2.8604e-07,2.8314,p02538
0.9209,0.92654,2.4884e-10,3.131,p02539
0.87312,0.90287,3.2123e-14,0.69688,p02540
0.90982,0.89947,3.0065e-11,2.0782,p02541
1.1375,1.1827,3.1821e-06,1.9131,p02542
0.93301,1.1626,4.3911e-09,1.505,p02543
1.1284,0.80502,1.3776e-08,2.0228,p02544
0.83337,1.0852,2.6987e-12,1.9055,p02545
0.98313,1.1485,4.77e-11,3.192,p02546
0.88214,1.0103,1.9336e-10,0.98627,p02547
0.97639,0.90979,1.0574e-09,2.4017,p02548
1.0941,0.87525,1.4941e-13,1.0236,p02549
1.0278,1.0504,3.9824e-10,0.71278,p02550
0.82384,0.86758,0.0001312,1.42,p02551
0.89263,0.99607,2.791e-07,0.7447,p02552
1.1522,1.1442,3.1508e-07,1.7081,p02553
0.98383,1.1035,1.5374e-07,1.2788,p02554
0.84882,0.87358,7.1003e-14,2.8352,p02555
0.95664,1.0487,1.1332e-07,0.91016,p02556
1.1408,0.88298,2.0307e-14,2.524,p02557
0.80997,0.85131,7.8213e-10,1.216,p02558
1.0772,0.93019,6.3198e-07,1.108,p02559
0.91719,0.92571,1.0113e-09,1.3595,p02560
1.0356,1.0319,3.785e-13,2.39,p02561
0.97564,1.1539,4.2181e-09,2.0157,p02562
1.1827,0.89618,5.0027e-08,1.8874,p02563
1.1253,1.1619,7.2201e-07,2.5925,p02564
1.0258,1.0121,6.2424e-10,2.1353,p02565
1.0273,1.1306,4.9712e-14,0.91894,p02566
0.94848,0.90435,0.00023781,0.53433,p02567
1.0005,0.92148,4.8924e-05,3.3648,p02568
0.9255,0.82915,1.0131e-12,1.8037,p02569
1.1765,0.92323,5.9409e-06,0.54569,p02570
1.0099,1.0786,3.3409e-09,0.93784,p02571
1.1223,1.1131,1.8142e-11,2.5266,p02572
1.1344,1.1519,1.9608e-13,2.2682,p02573
1.0429,0.84767,2.4776e-14,2.5301,p02574
1.0162,0.82466,4.4088e-09,2.1665,p02575
1.1342,0.88056,1.4135e-07,2.606,p02576
1.1906,1.0073,1.336e-11,0.64596,p02577
0.81722,0.85859,2.2984e-10,0.60929,p02578
0.98654,1.0851,5.247e-07,0.74705,p02579
0.81253,1.0184,2.1086e-14,3.2389,p02580
0.84617,1.0942,3.0054e-13,1.5755,p02581
1.0497,1.1009,6.3454e-15,0.56637,p02582
1.048,0.90734,2.3112e-09,1.2863,p02583
0.82277,0.82921,9.934e-05,0.70581,p02584
0.85946,0.91127,3.405e-09,2.8248,p02585
1.0092,1.1452,9.9936e-05,0.52501,p02586
0.84102,1.1648,6.3786e-09,2.1493,p02587
0.97871,1.0098,5.7326e-07,2.7594,p02588
0.94675,1.056,1.4324e-11,3.1319,p02589
1.0402,0.93805,2.3826e-13,1.3909,p02590
1.0457,0.85295,1.8351e-11,1.2478,p02591
1.1815,1.1113,1.1059e-12,0.5021,p02592
1.1275,1.0469,6.9326e-14,2.6739,p02593
1.0743,1.006,2.3936e-09,1.0297,p02594
1.0633,0.83624,1.3543e-10,0.6832,p02595
0.93038,0.99141,4.3057e-09,2.8987,p02596
0.95025,0.90088,2.629e-14,2.9698,p02597
0.85819,1.118,3.4071e-05,2.6714,p02598
0.81644,1.008,9.3212e-11,2.757,p02599
0.8005,0.93512,1.726e-14,1.3285,p02600
0.80739,0.99884,6.5489e-13,1.3475,p02601
1.1773,1.1784,6.2774e-06,2.975,p02602
1.191,1.1715,0.00034648,2.6299,p02603
1.1686,1.1015,1.0952e-13,2.9334,p02604
0.85229,1.0224,1.3467e-13,1.1813,p02605
1.152,0.85466,1.4855e-13,3.0709,p02606
1.0054,1.1884,7.904e-06,3.2593,p02607
1.0389,1.1067,1.341e-07,0.5516,p02608
1.1792,0.9171,9.0895e-09,2.4062,p02609
1.1042,0.98043,3.1262e-05,3.2873,p02610
1.1329,1.1883,5.4641e-05,1.2239,p02611
1.0635,1.1505,7.266e-12,0.77013,p02612
0.97424,1.0444,8.5109e-07,3.3765,p02613
1.0202,1.1188,1.1651e-07,3.22,p02614
1.0327,0.83096,6.3618e-14,1.3344,p02615
1.106,1.071,0.00048199,2.7857,p02616
1.0527,0.89118,2.4427e-13,3.3826,p02617
1.1749,1.1134,1.1003e-12,2.1572,p02618
1.0965,1.0595,1.8062e-08,2.2516,p02619
1.1283,1.0682,6.412e-11,2.5446,p02620
0.85082,1.0739,5.2112e-05,2.4087,p02621
0.84712,1.1616,2.7142e-05,2.8183,p02622
0.82824,0.83378,8.2995e-13,0.52967,p02623
1.1338,0.81522,5.5492e-11,2.3684,p02624
0.83199,0.99467,7.4371e-12,0.77167,p02625
0.8201,0.84525,1.0883e-08,0.81454,p02626
1.1877,1.1195,7.2303e-07,1.4761,p02627
0.96678,0.98976,1.3796e-11,1.0061,p02628
1.1147,0.86573,1.2104e-14,1.4442,p02629
0.92457,0.97756,5.386e-15,1.7314,p02630
0.95084,1.0473,1.1028e-13,1.0442,p02631
1.1261,1.0675,7.5961e-13,1.1926,p02632
0.91231,0.97037,6.5689e-11,0.9746,p02633
0.82585,0.98184,0.00020765,1.6335,p02634
0.89151,1.0307,2.1721e-13,3.2154,p02635
1.0113,1.0917,4.0504e-11,2.8046,p02636
0.80034,1.0372,4.0116e-06,0.69193,p02637
1.0881,0.81229,1.8631e-06,0.76111,p02638
1.1468,0.84987,1.1748e-10,3.428,p02639
1.0993,0.88997,2.0541e-06,3.0754,p02640
0.92671,0.83738,7.9406e-07,2.9315,p02641
1.0456,1.0268,4.3613e-13,1.7168,p02642
1.1027,1.0025,3.9263e-05,3.0666,p02643
1.1198,1.1655,6.4542e-08,3.0914,p02644
0.95968,1.0694,6.3183e-05,0.84407,p02645
1.1991,1.1049,7.5902e-07,2.0522,p02646
1.0918,1.1848,1.4815e-08,1.9835,p02647
0.9519,1.1904,2.7211e-12,3.4706,p02648
1.0787,0.84934,1.3467e-08,2.318,p02649
0.95813,0.88861,6.1989e-09,2.416,p02650
1.117,0.97163,4.084e-08,1.195,p02651
1.0249,1.0169,3.6503e-09,3.1362,p02652
1.0263,0.99961,3.6008e-10,2.7372,p02653
1.0694,0.81951,2.0956e-11,2.3903,p02654
1.1459,1.0245,2.7529e-08,3.1094,p02655
1.1524,0.88916,2.2436e-05,2.7318,p02656
0.91684,1.1481,9.5398e-06,0.81848,p02657
1.1196,0.94472,6.2643e-12,1.1173,p02658
1.1527,1.1879,3.1506e-13,1.9402,p02659
1.1525,1.1118,1.7347e-14,1.2944,p02660
0.92486,0.93267,5.4604e-11,0.94605,p02661
0.94626,1.1264,4.6799e-11,1.7563,p02662
1.1092,1.0773,1.2612e-11,3.1446,p02663
1.029,0.98985,3.0157e-09,1.4665,p02664
0.90528,1.1445,4.3406e-14,3.046,p02665
0.88024,0.84099,1.8455e-10,2.6507,p02666
1.178,0.8587,1.6865e-11,2.7091,p02667
0.91668,0.99511,5.4337e-11,2.7621,p02668
0.89264,1.0939,1.3671e-12,0.90216,p02669
0.86451,0.9495,1.0868e-07,1.0813,p02670
1.0728,1.1511,2.214e-11,3.481,p02671
0.99002,0.85273,2.0741e-12,1.4283,p02672
0.86568,0.93502,2.5667e-10,2.1581,p02673
0.9164,0.89775,2.2872e-12,1.1365,p02674
1.1736,1.0003,4.263e-09,1.0796,p02675
1.0896,0.86695,9.859e-10,1.1673,p02676
1.1885,1.092,2.9403e-09,2.2944,p02677
0.92266,0.83486,1.5418e-13,1.5543,p02678
1.0713,0.93261,0.00012139,0.88644,p02679
0.89245,1.0122,1.1292e-07,1.2559,p02680
1.1468,0.88067,1.6785e-11,2.815,p02681
0.97667,1.0469,4.0394e-06,2.6937,p02682
1.066,1.0638,5.7e-14,2.3737,p02683
1.1692,1.1148,7.9171e-05,0.95279,p02684
0.94907,1.0334,4.6552e-08,3.3063,p02685
1.1397,0.83868,8.4571e-12,1.2782,p02686
0.91795,0.96154,2.3153e-05,3.4396,p02687
1.1843,0.98659,3.1087e-11,3.3097,p02688
1.1202,1.1581,2.0212e-13,3.0386,p02689
1.1744,0.94634,2.2029e-10,3.4767,p02690
0.87565,0.86195,6.6155e-10,1.4642,p02691
0.82403,1.0181,2.848e-11,3.1147,p02692
0.874,1.1409,2.3888e-12,2.2818,p02693
0.87464,0.80541,3.1127e-12,2.4917,p02694
0.87116,0.93817,3.3739e-06,1.0468,p02695
0.93382,0.83409,1.1377e-13,0.71392,p02696
0.8054,1.052,1.9431e-13,0.97202,p02697
0.96474,1.136,0.00020068,1.2343,p02698
1.1694,0.90461,3.2464e-11,1.4399,p02699
1.198,1.0536,2.1962e-11,1.8632,p02700
1.043,1.0718,2.8058e-05,2.4804,p02701
1.1544,0.85721,3.2302e-11,1.7497,p02702
1.062,1.0823,2.3632e-12,2.5113,p02703
1.0746,1.1934,2.6925e-14,3.2187,p02704
0.91861,0.88869,3.5419e-10,2.6247,p02705
1.1403,1.0882,8.6917e-09,2.1366,p02706
0.88565,1.1629,8.8451e-14,2.6003,p02707
0.8202,0.93309,2.6999e-13,1.0636,p02708
0.81265,0.94691,4.2442e-14,2.0758,p02709
0.91508,0.81474,3.34e-12,2.9249,p02710
1.1604,1.0296,1.1654e-12,2.4102,p02711
1.1813,0.92941,3.157e-13,3.476,p02712
0.82436,1.0181,2.1907e-05,3.3525,p02713
1.024,0.88212,3.6463e-07,3.2089,p02714
0.97285,1.1855,0.00013984,1.6746,p02715
0.81546,1.1405,5.926e-08,1.3367,p02716
0.97404,0.83653,4.9024e-12,2.3035,p02717
0.84515,0.82371,5.7246e-06,2.2733,p02718
0.91249,1.032,7.7123e-13,2.6567,p02719
1.0193,1.1177,6.5926e-07,2.1462,p02720
0.84529,0.84834,1.4048e-10,2.5942,p02721
0.88116,1.0354,8.6217e-11,2.3926,p02722
0.96621,1.104,2.3601e-13,3.2823,p02723
0.87227,0.84817,5.1645e-14,0.95648,p02724
1.166,0.80321,1.6341e-07,0.94913,p02725
1.0074,1.0517,1.5625e-09,1.1584,p02726
0.87346,1.1828,1.7412e-12,1.4317,p02727
1.0605,0.83017,2.5932e-12,1.9128,p02728
0.93642,0.91501,3.3721e-14,3.4133,p02729
1.1348,0.9565,1.8652e-09,0.77799,p02730
0.90103,1.0291,4.0622e-12,2.8165,p02731
0.98984,1.1174,2.3351e-13,3.2948,p02732
0.88725,0.83667,4.6152e-09,2.9188,p02733
1.1356,0.86341,1.0693e-10,1.3207,p02734
1.1988,1.1044,0.00035466,2.8633,p02735
0.82503,1.0973,0.00032194,2.5401,p02736
1.0753,1.0666,5.4801e-07,0.55675,p02737
1.1916,1.1895,1.9475e-05,1.9871,p02738
0.96063,1.1644,6.5258e-11,2.0955,p02739
0.80975,1.0301,2.295e-05,0.77708,p02740
0.87219,1.1332,7.6769e-05,2.1067,p02741
0.9626,1.1415,2.7544e-11,1.6206,p02742
1.1925,1.0427,1.1494e-09,2.2092,p02743
0.85342,1.1072,3.3499e-05,2.1454,p02744
0.95203,0.81058,4.6017e-08,1.1548,p02745
0.98914,1.0647,8.4387e-09,1.5014,p02746
0.96592,0.89276,0.00013622,1.0359,p02747
1.0197,1.0212,3.8276e-14,2.1704,p02748
1.1172,1.089,1.6548e-13,0.96802,p02749
1.1563,0.88634,2.1803e-12,0.70182,p02750
1.1336,1.1763,1.0576e-05,3.2882,p02751
0.89431,1.0563,4.2099e-07,0.74792,p02752
0.89469,1.0384,1.0693e-09,1.0976,p02753
0.85209,1.09,2.112e-11,2.2806,p02754
0.92278,1.14,8.0983e-10,1.4679,p02755
0.87509,0.83015,1.7693e-05,1.3101,p02756
1.1655,0.84448,0.00012922,1.0507,p02757
1.1862,1.0672,1.5187e-13,2.7348,p02758
0.96142,1.0698,1.7529e-07,3.2059,p02759
1.1044,1.0342,4.0995e-13,2.5875,p02760
1.1675,1.025,1.7878e-10,3.1525,p02761
0.84523,1.1552,5.1025e-12,1.2473,p02762
0.8152,0.88035,6.8233e-06,1.7883,p02763
1.0921,0.95546,4.8476e-06,1.2164,p02764
1.1125,1.0499,2.2632e-10,2.3295,p02765
1.1324,1.1877,4.9017e-11,2.2962,p02766
1.0373,1.1656,6.5275e-10,1.8313,p02767
0.86506,0.80984,8.8771e-12,1.7346,p02768
0.90775,0.89372,3.4811e-11,3.1291,p02769
0.89182,1.1056,1.358e-11,3.1849,p02770
1.0216,0.96685,0.00013589,0.67036,p02771
0.97734,1.1423,2.517e-12,2.55,p02772
0.80659,0.84167,3.4502e-13,3.3212,p02773
1.0254,1.1194,1.2722e-05,0.53481,p02774
0.94231,0.88901,2.9579e-07,2.2528,p02775
0.905,0.8205,6.4663e-12,3.1176,p02776
0.93232,0.81698,3.3255e-09,0.65778,p02777
0.81386,0.92068,4.7061e-05,1.4851,p02778
1.0644,0.86595,7.9942e-09,1.4538,p02779
1.0861,1.1546,5.8231e-05,2.7794,p02780
0.91365,0.80555,5.1551e-07,2.9754,p02781
0.86144,0.86316,1.1298e-05,2.6695,p02782
1.0291,0.94462,1.5466e-12,2.5082,p02783
1.0094,0.97973,1.3903e-06,1.5826,p02784
1.176,1.1292,9.4357e-10,3.1043,p02785
1.1051,0.94176,6.5549e-05,2.0378,p02786
1.1105,0.89668,5.8552e-09,1.3887,p02787
0.82531,1.0387,1.249e-06,0.57404,p02788
0.8623,1.0562,1.6093e-12,0.68709,p02789
1.1631,1.0481,4.1663e-13,1.8278,p02790
0.98157,0.8484,1.0251e-06,0.77114,p02791
1.1574,0.99581,2.307e-12,3.1871,p02792
0.84465,1.0839,4.3017e-07,2.4324,p02793
0.87072,1.0888,2.1647e-11,2.909,p02794
0.80603,0.87723,3.6298e-07,2.654,p02795
1.08,1.1584,6.6297e-10,1.8513,p02796
0.91012,0.97383,2.0731e-14,2.6421,p02797
1.1206,1.1384,8.8817e-13,2.3161,p02798
1.0699,1.1218,2.1744e-07,3.3292,p02799
0.85013,0.92398,5.6778e-05,1.1735,p02800
1.1274,1.1732,3.2782e-09,0.61663,p02801
0.85632,1.0859,0.00011843,2.5898,p02802
0.9671,0.84615,2.2903e-11,1.2337,p02803
1.1707,0.84319,4.9335e-08,1.0905,p02804
1.1923,0.82988,5.5141e-05,2.7658,p02805
0.91542,0.80656,1.1641e-12,1.58,p02806
1.0401,1.155,4.5083e-07,3.3642,p02807
0.82266,0.80048,1.2766e-07,1.8013,p02808
0.99879,1.1296,3.0552e-12,3.4673,p02809
0.93061,0.95254,1.1844e-07,2.9597,p02810
0.9893,1.151,7.1856e-13,2.1799,p02811
0.87522,0.95072,7.2249e-05,2.936,p02812
0.98436,0.84348,8.8261e-06,2.459,p02813
0.85266,0.86106,8.1322e-08,1.1062,p02814
0.91402,1.0542,5.1069e-09,2.742,p02815
0.87375,0.83272,0.00011436,0.67295,p02816
0.91999,0.83603,9.5844e-10,2.7532,p02817
1.0352,0.8608,0.00013315,2.4655,p02818
1.1383,1.0458,1.2861e-08,2.9206,p02819
1.0683,1.1635,2.616e-14,1.0267,p02820
0.89865,1.1936,3.6919e-14,0.5798,p02821
1.0048,0.9574,4.2572e-13,1.8955,p02822
0.98287,1.001,2.0058e-08,0.77297,p02823
1.162,1.0088,9.7408e-10,0.59204,p02824
1.033,0.98692,1.3189e-06,1.1969,p02825
0.86019,1.0806,1.4116e-08,1.8394,p02826
0.82743,1.1773,3.0822e-06,1.7938,p02827
1.0442,1.0097,9.734e-11,2.0765,p02828
0.90702,1.0598,3.7475e-09,1.1883,p02829
0.93011,1.0459,3.237e-09,2.0808,p02830
1.1132,0.97204,2.9289e-13,2.355,p02831
1.1334,0.82563,5.9865e-10,3.201,p02832
0.80905,1.1928,4.1929e-07,3.2437,p02833
1.0935,0.88888,7.1886e-12,2.9925,p02834
0.92685,1.0814,3.8552e-11,2.7572,p02835
1.1023,0.88761,3.7178e-12,3.2404,p02836
1.07,1.0316,4.1682e-06,3.0548,p02837
0.90235,0.85115,2.8844e-13,3.0431,p02838
1.0717,1.1766,4.2279e-14,1.1724,p02839
0.9665,0.89251,2.0961e-10,0.90574,p02840
1.0407,0.86962,3.5299e-09,2.3955,p02841
1.0797,0.93703,1.2364e-09,1.6274,p02842
0.93469,0.90175,2.7016e-07,3.4551,p02843
0.98182,1.0218,4.4319e-06,1.5308,p02844
0.97397,0.81614,4.9437e-12,2.2616,p02845
0.85301,1.1486,1.4063e-12,1.3212,p02846
1.0312,1.0157,2.8969e-09,2.5246,p02847
1.0062,1.0359,3.4634e-08,0.8035,p02848
0.80801,1.0994,6.2919e-07,2.3496,p02849
1.1385,1.155,3.1199e-06,1.2247,p02850
0.95464,1.1138,3.7961e-10,3.1705,p02851
0.83315,1.1924,2.0004e-06,1.7226,p02852
0.98412,0.90917,2.9667e-14,1.5116,p02853
0.92393,1.1046,6.6095e-07,3.387,p02854
0.88645,1.1614,4.6881e-06,1.215,p02855
1.1406,1.1519,1.5375e-06,1.7521,p02856
0.89714,1.0047,4.6578e-14,2.21,p02857
1.0687,1.1902,1.112e-12,3.184,p02858
0.82987,1.0681,3.3962e-13,2.8938,p02859
1.0347,0.80297,4.1919e-08,2.7599,p02860
1.1521,1.0988,2.0627e-06,0.98302,p02861
0.97579,0.80344,3.2432e-06,3.2175,p02862
1.1088,1.0941,7.5147e-05,3.0013,p02863
0.82287,1.0141,4.7979e-08,2.1748,p02864
0.90508,1.0161,1.6565e-09,2.2221,p02865
0.96471,1.0398,1.6949e-10,0.50404,p02866
1.0606,1.0745,7.2964e-10,1.51,p02867
0.81597,1.0133,3.8457e-10,0.5986,p02868
0.95293,1.1686,7.557e-07,0.5648,p02869
1.0279,1.115,1.241e-07,0.83298,p02870
1.023,1.1921,1.748e-05,0.8727,p02871
1.1986,1.0853,8.7634e-10,2.4482,p02872
1.1984,0.82699,6.7073e-11,1.4444,p02873
0.97584,0.85836,1.0063e-07,3.4842,p02874
0.85403,1.0287,0.00035407,0.59918,p02875
0.90585,1.0738,4.4129e-05,2.995,p02876
1.1458,1.1491,8.0879e-11,0.87399,p02877
0.89353,0.8614,4.5585e-14,1.6572,p02878
0.94686,0.80654,1.3453e-10,2.9338,p02879
0.98057,0.9011,0.00018044,2.9809,p02880
0.80383,1.1989,7.6623e-09,2.3284,p02881
1.1714,0.98303,2.6927e-11,2.5328,p02882
1.1419,1.079,7.4834e-08,2.852,p02883
0.93094,0.83453,0.00024836,0.83359,p02884
0.81752,0.93352,8.4408e-10,0.53164,p02885
0.90333,1.1636,5.0726e-13,0.89288,p02886
0.89606,1.1792,9.9601e-13,0.86384,p02887
0.85416,1.049,1.6106e-12,1.1633,p02888
1.1712,0.93164,3.0799e-08,2.5937,p02889
1.1141,0.9198,5.0987e-07,3.4079,p02890
0.9778,1.0675,1.9704e-11,1.2511,p02891
0.80527,0.86766,1.616e-11,3.0147,p02892
1.1847,0.83933,1.2138e-10,0.62667,p02893
1.1486,0.87981,7.2994e-08,1.2802,p02894
1.1,1.0249,0.00013758,2.3106,p02895
0.92811,0.98355,1.0005e-13,3.0802,p02896
0.92771,0.91679,1.0312e-07,3.0331,p02897
0.95393,0.83408,3.3756e-08,2.0883,p02898
0.9043,0.99481,2.0323e-10,0.82378,p02899
0.96598,0.92376,1.5911e-08,3.3263,p02900
1.1402,0.83683,0.0002695,1.2543,p02901
0.93023,0.81358,1.8322e-05,1.904,p02902
1.1314,1.1764,2.7733e-14,1.1126,p02903
1.0757,0.93959,1.6257e-10,2.3486,p02904
1.1715,0.90548,1.0434e-09,2.4005,p02905
0.82547,0.94813,6.7355e-07,2.7374,p02906
1.0483,1.1534,1.8507e-11,2.0379,p02907
1.1535,0.94044,2.2588e-08,0.96185,p02908
1.074,1.1556,8.323e-11,0.80682,p02909
1.1362,1.0831,3.7776e-14,1.361,p02910
0.83857,1.1483,3.6794e-05,2.2047,p02911
1.1485,0.99234,8.3958e-13,3.2306,p02912
0.95454,1.0708,4.3496e-14,2.8392,p02913
0.99788,1.0153,3.3022e-11,0.64336,p02914
0.82905,0.97623,6.663e-14,0.54042,p02915
0.84404,1.0167,1.6411e-05,3.3676,p02916
1.1214,0.94528,1.2347e-07,1.3809,p02917
1.0626,0.83459,1.6578e-07,2.1637,p02918
0.80569,1.1969,0.00036908,1.9027,p02919
1.0561,0.87447,4.5126e-11,3.3323,p02920
0.83408,0.86478,2.3637e-08,3.1973,p02921
0.88324,1.1644,0.00015639,3.1689,p02922
1.0369,0.94717,1.4735e-07,2.2921,p02923
1.0386,1.1496,3.1564e-10,2.9271,p02924
1.1089,1.1814,3.6768e-10,1.0452,p02925
0.89917,0.93294,6.1554e-10,3.0098,p02926
0.93317,1.0505,9.196e-12,3.2984,p02927
0.98721,0.93462,1.3359e-06,2.394,p02928
0.80828,1.1254,5.2272e-05,2.9405,p02929
1.0963,1.0741,1.0083e-05,1.165,p02930
0.94581,0.80754,2.0803e-07,0.55448,p02931
1.1704,1.1778,4.122e-09,0.90122,p02932
0.92441,1.0475,7.9471e-14,1.9697,p02933
0.80112,1.1963,1.5546e-08,2.2291,p02934
1.1001,0.85259,3.7699e-14,0.93135,p02935
0.92497,1.0378,2.6618e-10,1.4845,p02936
0.93292,0.88072,9.3463e-12,0.8422,p02937
1.0601,1.0226,0.0001109,1.6039,p02938
0.90048,0.8596,1.5244e-07,3.0952,p02939
1.1016,1.0531,1.6757e-08,2.561,p02940
0.90708,1.1214,6.0656e-14,2.8959,p02941
1.123,0.81462,1.8909e-12,2.6792,p02942
0.94918,1.0555,3.3268e-08,1.9274,p02943
0.99273,0.96437,1.193e-14,1.7814,p02944
1.1296,1.08,1.0989e-09,1.3094,p02945
0.84489,0.96973,3.3532e-08,2.548,p02946
1.1148,1.009,3.0519e-11,2.4995,p02947
0.91823,0.88416,1.0043e-06,0.98527,p02948
1.0835,1.1838,1.7813e-05,2.6034,p02949
0.80939,0.94053,2.4109e-10,1.2412,p02950
0.80709,1.0313,0.00042778,2.3098,p02951
1.1695,1.0567,1.1709e-08,1.3786,p02952
1.1463,0.84333,1.0758e-09,2.7742,p02953
1.1641,1.185,1.3382e-13,2.5505,p02954
1.182,0.92343,2.8075e-13,1.6785,p02955
0.81561,0.99477,1.7683e-09,1.0069,p02956
0.86242,1.073,6.4359e-06,2.0422,p02957
0.89034,0.8689,1.5745e-14,1.0604,p02958
0.86518,0.90554,1.7158e-06,3.2083,p02959
0.85137,0.88168,3.3924e-12,2.895,p02960
1.1577,1.1299,4.8075e-13,1.547,p02961
1.0298,0.98834,4.4535e-08,1.1434,p02962
0.92532,0.9059,1.1491e-09,1.1298,p02963
1.1379,0.99375,3.5695e-12,3.3478,p02964
0.85024,0.94236,2.9909e-12,1.6146,p02965
0.87125,1.0645,2.5163e-06,0.52366,p02966
1.1184,0.91184,1.2187e-09,0.77872,p02967
0.91594,1.142,4.5332e-09,1.9481,p02968
1.1195,0.89974,6.5114e-14,0.6687,p02969
0.86498,0.97178,3.2834e-09,1.5747,p02970
0.85061,0.91065,1.3636e-10,1.1316,p02971
1.0817,1.019,0.00016275,1.5769,p02972
1.1334,1.0184,9.2656e-07,1.4299,p02973
1.0786,1.1736,1.2993e-08,2.6931,p02974
0.92161,0.87889,6.7715e-07,1.4413,p02975
1.0981,1.1938,1.45e-09,3.1965,p02976
0.90375,1.0904,1.763e-05,1.2753,p02977
0.83474,1.0085,1.2314e-05,2.09,p02978
1.1248,0.93216,1.2771e-08,2.1516,p02979
1.1413,0.85582,2.7336e-08,2.0924,p02980
0.99994,0.84606,5.3023e-15,2.8379,p02981
0.89142,0.93378,2.4056e-07,0.67529,p02982
0.80191,1.0491,3.5027e-07,0.64194,p02983
0.86677,1.1699,6.5942e-05,1.2573,p02984
