wind_speed,swr,mixing/coef_mix_hyp,mixing/coef_mix_KH,meteorology/ch,par_id
0.9544,0.97476,0.43138,0.17101,0.0026025,p02457
0.88,0.83828,0.17158,0.53501,0.0023586,p02458
0.90622,1.0689,0.34694,0.52498,0.00126,p02459
0.81555,0.81349,0.68144,0.63529,0.0018524,p02460
0.91042,1.1212,0.28518,0.39214,0.0010424,p02461
0.88199,0.93197,0.24018,0.89961,0.0016703,p02462
1.1496,1.0255,0.61586,0.81202,0.0025784,p02463
0.98954,1.1597,0.62888,0.53066,0.0022373,p02464
0.91789,1.043,0.22663,0.31414,0.0017484,p02465
0.87749,1.1009,0.55056,0.4122,0.0025675,p02466
1.144,1.1971,0.71607,0.46198,0.001842,p02467
0.89521,0.8576,0.51576,0.27354,0.0013637,p02468
0.9392,0.85784,0.8303,0.20829,0.0015659,p02469
1.1033,1.1558,0.65342,0.61314,0.0013518,p02470
1.052,1.162,0.34587,0.36355,0.0021177,p02471
1.1072,0.82655,0.8361,0.46814,0.0014938,p02472
1.1888,1.1084,0.66404,0.51988,0.0021251,p02473
0.93506,0.83542,0.18032,0.72528,0.0026485,p02474
0.9776,0.93134,0.5858,0.61297,0.001432,p02475
1.128,1.1846,0.79056,0.87769,0.0023498,p02476
1.1514,1.0478,0.34006,0.60669,0.0014658,p02477
1.0577,0.84529,0.79402,0.7732,0.0015094,p02478
0.83932,1.0738,0.1175,0.60444,0.0013884,p02479
1.0605,1.0184,0.61923,0.3003,0.0022378,p02480
0.95229,0.90979,0.6048,0.32988,0.00162,p02481
1.0774,0.85464,0.32467,0.20523,0.0027616,p02482
0.93171,1.0415,0.24886,0.73132,0.0015018,p02483
0.84165,0.85608,0.61406,0.87713,0.0017128,p02484
1.1448,1.0894,0.87266,0.39707,0.0021102,p02485
0.81605,0.84134,0.37446,0.33506,0.0018237,p02486
1.0291,1.0828,0.53918,0.37204,0.0020079,p02487
1.1302,1.0668,0.81602,0.6149,0.0015819,p02488
1.1346,1.0309,0.36684,0.81766,0.00228,p02489
1.0415,0.87957,0.7749,0.23035,0.0018793,p02490
1.1573,1.1297,0.32649,0.52322,0.0017954,p02491
0.99972,0.90156,0.85731,0.80604,0.0023852,p02492
1.036,1.0631,0.26037,0.47701,0.0022347,p02493
0.98537,1.0329,0.86132,0.63505,0.0015839,p02494
1.0361,0.80478,0.1596,0.88788,0.0025122,p02495
1.1616,0.88549,0.37963,0.36554,0.0017423,p02496
1.0127,0.88939,0.37214,0.85246,0.0018997,p02497
1.1374,0.94328,0.4682,0.54189,0.0019595,p02498
0.86529,0.95876,0.4691,0.7128,0.0021659,p02499
1.0232,1.1631,0.65932,0.77245,0.0022105,p02500
0.86189,0.95179,0.67202,0.88269,0.0016425,p02501
0.80027,1.0112,0.72994,0.71319,0.0016465,p02502
1.1277,0.80453,0.25264,0.15142,0.0019469,p02503
0.97899,0.80654,0.62653,0.73703,0.0015986,p02504
0.82634,1.1342,0.5531,0.52651,0.0021292,p02505
0.89144,0.86027,0.42041,0.81614,0.0028144,p02506
0.94689,1.0671,0.30465,0.86444,0.001815,p02507
0.93079,1.1406,0.69268,0.3893,0.0024262,p02508
0.89593,1.1588,0.22575,0.56005,0.0021069,p02509
0.98166,1.1679,0.78626,0.4265,0.0016438,p02510
1.0703,1.0594,0.17146,0.76817,0.0015905,p02511
1.1767,1.0891,0.22336,0.71211,0.0025313,p02512
1.198,1.042,0.38325,0.41009,0.0022282,p02513
0.9414,0.92094,0.77317,0.34798,0.0016896,p02514
0.80672,1.1532,0.76649,0.81301,0.0027035,p02515
1.06,0.98878,0.85166,0.48923,0.0026524,p02516
0.90211,0.99399,0.20748,0.70492,0.0025197,p02517
0.88697,0.95278,0.14261,0.52531,0.0028424,p02518
1.1155,0.84184,0.27187,0.65933,0.0011023,p02519
0.84475,1.1414,0.82411,0.74233,0.0028412,p02520
0.84152,0.82942,0.29548,0.86968,0.0022569,p02521
1.1926,0.86981,0.85672,0.66031,0.0022945,p02522
1.0388,0.89125,0.20201,0.26232,0.0014345,p02523
0.94682,1.1158,0.24446,0.75416,0.0019685,p02524
1.1109,0.85897,0.49403,0.49594,0.0027283,p02525
1.0617,1.0946,0.2973,0.78696,0.0018431,p02526
1.1485,0.94386,0.20974,0.41421,0.0016217,p02527
1.1415,0.88076,0.39757,0.74166,0.0024615,p02528
1.1611,0.92293,0.49763,0.53099,0.0023165,p02529
0.8545,0.94084,0.3408,0.66764,0.0016571,p02530
1.1103,1.1159,0.48459,0.39081,0.0018562,p02531
1.1662,1.0397,0.40922,0.12871,0.0013149,p02532
1.0719,1.1675,0.13086,0.31461,0.0029612,p02533
0.97159,1.1149,0.70828,0.13879,0.0018614,p02534
1.0252,0.95422,0.63844,0.35294,0.0017915,p02535
1.0898,1.0931,0.72758,0.18367,0.0023299,p02536
0.93607,1.0575,0.2089,0.70803,0.0023979,p02537
0.89165,1.0108,0.83403,0.34855,0.0018778,p02538
0.82842,1.0487,0.81629,0.71756,0.002872,p02539
0.84065,1.1555,0.43195,0.21938,0.001245,p02540
1.1643,0.99438,0.11293,0.24497,0.002443,p02541
0.94258,0.84998,0.71462,0.89837,0.0022323,p02542
1.1761,1.0992,0.23568,0.59881,0.0028582,p02543
1.0869,0.92378,0.58735,0.68492,0.0026263,p02544
0.95342,0.81337,0.67218,0.30403,0.0011666,p02545
0.94423,0.91732,0.44582,0.76798,0.001448,p02546
1.0822,0.96561,0.49628,0.57604,0.001486,p02547
0.88218,1.0021,0.39376,0.16339,0.0023054,p02548
1.1936,0.92823,0.62546,0.22767,0.0013717,p02549
0.85093,1.0036,0.26387,0.39285,0.0017417,p02550
0.95355,1.0523,0.41829,0.56817,0.001535,p02551
0.8734,0.96214,0.23257,0.3519,0.0013476,p02552
1.0852,0.93434,0.21885,0.31062,0.0017193,p02553
1.0228,1.0435,0.39605,0.18583,0.0021195,p02554
1.0618,0.8775,0.49947,0.79414,0.0012072,p02555
1.0953,1.0295,0.5511,0.62628,0.001012,p02556
0.8796,0.90379,0.34643,0.65855,0.0024649,p02557
1.0807,1.0328,0.89581,0.60207,0.0015915,p02558
1.0977,0.98476,0.36109,0.63864,0.002751,p02559
0.86689,1.1239,0.77813,0.2651,0.0011713,p02560
0.95871,0.87988,0.6681,0.33063,0.0012052,p02561
1.1076,1.0084,0.734,0.646,0.0019702,p02562
1.1744,1.0806,0.27382,0.67412,0.002827,p02563
1.1074,1.1023,0.20402,0.86632,0.0016056,p02564
1.0048,1.067,0.46423,0.65647,0.0016658,p02565
0.88783,0.8073,0.57988,0.35001,0.0027407,p02566
0.81764,0.86141,0.13554,0.86256,0.0016691,p02567
1.1359,0.92948,0.18189,0.601,0.0020236,p02568
0.89076,1.0232,0.70794,0.51143,0.0020305,p02569
1.1438,1.0073,0.40729,0.51159,0.0028199,p02570
0.91037,0.89093,0.20777,0.58935,0.0010986,p02571
0.98974,1.0346,0.30632,0.81855,0.0016266,p02572
0.86843,1.1308,0.75127,0.45485,0.0027818,p02573
1.0652,0.98669,0.57508,0.389,0.0017173,p02574
1.1195,1.006,0.5225,0.52014,0.0029658,p02575
1.093,0.82093,0.62623,0.47006,0.0024711,p02576
1.0597,0.91177,0.16946,0.73278,0.0015452,p02577
0.84335,1.1283,0.23531,0.43599,0.0020981,p02578
0.93755,1.1361,0.48876,0.25835,0.0029487,p02579
1.0254,0.9375,0.80427,0.89491,0.0023359,p02580
0.98178,0.87776,0.42926,0.4778,0.0023973,p02581
0.89018,1.1675,0.29802,0.24476,0.0018078,p02582
1.1383,0.93862,0.6612,0.25863,0.0014463,p02583
1.0346,1.0886,0.72367,0.60253,0.0010474,p02584
1.1206,1.0055,0.86162,0.43882,0.0017639,p02585
0.97555,0.82658,0.77099,0.31038,0.00164,p02586
0.9618,0.85232,0.61788,0.86002,0.0015999,p02587
0.97271,0.82574,0.77269,0.6389,0.0012974,p02588
1.0839,0.87195,0.73744,0.67029,0.0017641,p02589
0.98424,1.0857,0.8314,0.84511,0.0013772,p02590
1.1777,1.1326,0.36264,0.19422,0.0026625,p02591
0.93701,1.019,0.17444,0.64957,0.0018095,p02592
0.89739,1.1329,0.39004,0.77809,0.0017058,p02593
0.81131,1.1776,0.21842,0.60896,0.0024787,p02594
1.1402,0.82153,0.32842,0.12146,0.0018541,p02595
1.0682,0.9314,0.7814,0.41956,0.0028866,p02596
1.1884,1.1979,0.8642,0.3297,0.0010116,p02597
0.96539,0.9165,0.38281,0.64762,0.0020956,p02598
0.97495,1.0423,0.54095,0.77341,0.0012468,p02599
0.99589,1.091,0.73696,0.44315,0.0014559,p02600
0.89363,1.0273,0.56363,0.45088,0.0024622,p02601
1.1219,0.81684,0.63621,0.46015,0.0015674,p02602
1.1939,0.89357,0.6736,0.82511,0.0023662,p02603
0.82121,1.0224,0.4511,0.30323,0.0019495,p02604
1.0336,0.80462,0.20329,0.6198,0.0019761,p02605
1.0573,0.88509,0.82003,0.22151,0.0017114,p02606
0.81305,0.84841,0.58791,0.23814,0.0029194,p02607
1.1764,1.0277,0.10243,0.15093,0.002778,p02608
1.1985,0.98925,0.69133,0.60288,0.0025063,p02609
1.0049,1.0483,0.53591,0.23156,0.0011391,p02610
1.1796,0.92045,0.23488,0.29414,0.0018797,p02611
1.1227,0.91154,0.67082,0.657,0.0017264,p02612
1.003,1.012,0.43377,0.88469,0.0026454,p02613
0.85639,0.83514,0.29789,0.59651,0.0028591,p02614
1.1345,1.0315,0.75722,0.77356,0.0017735,p02615
1.1502,0.89258,0.79126,0.12096,0.0028861,p02616
1.0755,0.85208,0.31243,0.77935,0.0011187,p02617
0.82366,1.1323,0.32095,0.30169,0.0027514,p02618
1.0212,0.92226,0.89849,0.37379,0.0014982,p02619
0.95508,0.953,0.83686,0.3407,0.0017752,p02620
1.1975,1.0397,0.4866,0.31921,0.002359,p02621
1.0962,0.86503,0.76099,0.37116,0.0012241,p02622
1.1915,0.89392,0.1411,0.46448,0.0010575,p02623
0.88058,1.0743,0.28816,0.28525,0.002113,p02624
1.0043,1.1253,0.28856,0.52258,0.0020226,p02625
0.96318,1.1187,0.86362,0.51897,0.0018913,p02626
0.85211,1.1806,0.7109,0.88201,0.0020751,p02627
1.001,1.191,0.23994,0.72614,0.0027732,p02628
0.80003,1.0881,0.30901,0.68995,0.0020667,p02629
0.80832,1.1376,0.17,0.39055,0.0020254,p02630
0.99068,1.1521,0.88029,0.74443,0.0019653,p02631
1.0717,0.88475,0.1374,0.40245,0.0024007,p02632
1.1058,1.0648,0.62253,0.88099,0.0013627,p02633
0.83775,1.0333,0.33363,0.43549,0.002866,p02634
1.1351,0.93588,0.12313,0.82102,0.0019076,p02635
0.94584,1.1347,0.83328,0.29315,0.0027001,p02636
0.92424,1.1882,0.70522,0.11138,0.0028993,p02637
1.1138,0.98642,0.18334,0.55277,0.0016263,p02638
0.92103,1.1444,0.31935,0.46325,0.0015397,p02639
0.84318,1.1792,0.7469,0.15153,0.0020736,p02640
0.99487,1.1626,0.30241,0.58652,0.0019183,p02641
1.0843,1.0266,0.4648,0.37539,0.0028094,p02642
1.1184,1.1357,0.17659,0.13135,0.0019205,p02643
0.8494,1.1705,0.76454,0.36937,0.0023981,p02644
0.81756,0.81297,0.59792,0.24406,0.0024754,p02645
1.0595,1.121,0.62215,0.30699,0.0020977,p02646
0.89039,1.0306,0.22166,0.29431,0.0024339,p02647
1.0519,1.1019,0.26942,0.12969,0.0027916,p02648
1.1756,0.83785,0.84473,0.40865,0.0017988,p02649
0.94719,0.85796,0.38965,0.41131,0.0018879,p02650
0.98878,0.91703,0.58948,0.11493,0.0011807,p02651
1.0832,1.0718,0.13141,0.58146,0.0015489,p02652
0.94934,0.96017,0.29951,0.36667,0.0018479,p02653
1.0073,0.91143,0.59582,0.6095,0.0021339,p02654
0.8303,0.85942,0.84462,0.80113,0.0025681,p02655
1.0025,0.86539,0.31264,0.39988,0.0010128,p02656
1.0438,1.0087,0.61132,0.84901,0.0029081,p02657
0.98535,1.1719,0.76609,0.1239,0.0019153,p02658
0.93995,1.1686,0.5145,0.44958,0.0029023,p02659
0.90516,0.88282,0.2691,0.78727,0.0010659,p02660
1.1628,1.0341,0.53255,0.77066,0.0025923,p02661
0.98896,0.82863,0.74681,0.8862,0.0015225,p02662
0.97372,1.127,0.11451,0.35202,0.0027858,p02663
0.87703,1.1856,0.82877,0.67547,0.0017294,p02664
1.0807,1.1538,0.17732,0.59711,0.0022163,p02665
0.80513,1.0458,0.77954,0.22581,0.0010942,p02666
0.93325,0.85023,0.8217,0.31638,0.001627,p02667
1.0647,1.0376,0.60978,0.45745,0.0013914,p02668
1.0714,0.9842,0.64596,0.60648,0.0016227,p02669
1.1635,1.0009,0.4538,0.39806,0.0025317,p02670
1.1042,1.0933,0.30012,0.59311,0.0022114,p02671
0.98095,1.0288,0.6024,0.10973,0.0025768,p02672
1.1016,1.181,0.30537,0.16795,0.0025508,p02673
0.922,0.90587,0.8031,0.19913,0.0029238,p02674
1.1986,0.87866,0.59986,0.4781,0.0023363,p02675
1.1861,0.97085,0.79687,0.54216,0.0021001,p02676
0.82453,0.85727,0.17118,0.85737,0.0015645,p02677
0.87231,0.8425,0.77658,0.1424,0.0012841,p02678
1.1523,1.0912,0.75916,0.47978,0.0014301,p02679
0.82615,0.9184,0.71864,0.17736,0.0025006,p02680
1.0615,0.84576,0.14734,0.78231,0.0025132,p02681
1.1945,0.87689,0.85751,0.49859,0.0029558,p02682
0.88487,0.97891,0.44652,0.75177,0.0010268,p02683
0.83391,1.0531,0.61937,0.42436,0.0012893,p02684
1.0641,0.93827,0.31682,0.587,0.0026866,p02685
0.97389,0.86327,0.2162,0.88944,0.0029893,p02686
1.0826,1.1713,0.54744,0.48968,0.0017498,p02687
0.83941,1.1366,0.82381,0.35583,0.0022329,p02688
1.0521,1.125,0.15815,0.38375,0.0016109,p02689
1.138,1.0591,0.44006,0.86673,0.0018115,p02690
0.83089,0.87735,0.68873,0.41111,0.0026102,p02691
1.1364,1.0477,0.53115,0.19536,0.0023456,p02692
1.0099,0.88723,0.40647,0.88387,0.0020434,p02693
1.1918,0.87828,0.44919,0.67907,0.0024264,p02694
0.81362,1.1695,0.77737,0.18331,0.0022144,p02695
1.0486,1.0882,0.18904,0.18233,0.0011853,p02696
1.0462,1.0405,0.14545,0.10073,0.0013163,p02697
0.87317,1.0816,0.37041,0.35262,0.0014697,p02698
0.87285,1.0274,0.5162,0.68559,0.0014226,p02699
0.896,1.0302,0.18401,0.62055,0.0010092,p02700
1.0055,0.95941,0.34935,0.51359,0.0012495,p02701
0.90092,1.0309,0.76918,0.32083,0.0024742,p02702
0.87167,0.96133,0.55475,0.56934,0.0014623,p02703
0.84114,1.0406,0.23071,0.56219,0.0026241,p02704
1.1593,1.1769,0.75626,0.39322,0.0011605,p02705
0.84104,0.95017,0.65635,0.81482,0.0017038,p02706
1.0922,0.94414,0.87006,0.89554,0.00265,p02707
0.87184,0.80817,0.83545,0.46428,0.0022846,p02708
0.90756,0.91715,0.50742,0.6143,0.0016715,p02709
1.0954,1.0697,0.12626,0.34398,0.0017103,p02710
0.85984,0.92061,0.3183,0.77456,0.0017333,p02711
0.9471,1.1893,0.70403,0.13199,0.001919,p02712
1.0909,0.93678,0.34265,0.64456,0.0024443,p02713
1.0353,1.0207,0.5667,0.20883,0.0016849,p02714
0.99741,1.0536,0.89203,0.4083,0.0028081,p02715
0.85767,0.94775,0.28628,0.35744,0.0026689,p02716
1.1154,1.0424,0.7608,0.40788,0.0016838,p02717
1.1338,0.97453,0.10679,0.70614,0.0010141,p02718
0.8109,0.95586,0.68859,0.86809,0.0017457,p02719
0.89129,1.0961,0.57527,0.32429,0.0021562,p02720
1.0028,1.1072,0.4457,0.67162,0.0019606,p02721
0.8461,0.98679,0.38532,0.7346,0.0022102,p02722
1.1798,1.1241,0.5365,0.81374,0.0023868,p02723
0.92111,0.87654,0.2578,0.71492,0.0019482,p02724
1.067,0.8089,0.63295,0.20359,0.0021521,p02725
1.1417,0.84334,0.56157,0.71736,0.0019626,p02726
0.80582,0.95197,0.89861,0.69832,0.001192,p02727
0.80848,0.85133,0.18214,0.16164,0.0016101,p02728
0.88573,0.91433,0.53526,0.19155,0.0029279,p02729
0.9676,1.1156,0.73435,0.23705,0.0025628,p02730
1.1797,0.98065,0.21994,0.32923,0.0012941,p02731
1.0082,0.95599,0.155,0.21524,0.0015061,p02732
1.1824,0.97874,0.50481,0.47375,0.002954,p02733
1.0075,1.1908,0.2158,0.70894,0.0026556,p02734
1.0122,0.90183,0.74006,0.30845,0.0025563,p02735
1.0936,1.1945,0.82139,0.10671,0.0029666,p02736
0.91706,0.81634,0.47603,0.8838,0.0011546,p02737
0.82898,0.87221,0.83896,0.15039,0.0010037,p02738
0.95265,1.0469,0.57308,0.38732,0.0027369,p02739
1.0512,1.0983,0.40613,0.50423,0.0011236,p02740
1.0972,0.97092,0.59478,0.30254,0.0029641,p02741
1.056,0.87786,0.14116,0.358,0.0020745,p02742
1.141,0.82585,0.81474,0.5098,0.0016286,p02743
0.84124,1.1388,0.67598,0.82625,0.0024607,p02744
1.1346,1.0058,0.477,0.69857,0.0021936,p02745
0.89156,1.1952,0.85233,0.36054,0.0019506,p02746
1.0649,0.85891,0.23022,0.49203,0.0016666,p02747
0.96468,0.86002,0.22125,0.15822,0.0011473,p02748
0.91966,1.1082,0.72562,0.89174,0.0022487,p02749
1.1207,1.0703,0.6596,0.79252,0.0013496,p02750
1.1536,1.0104,0.10963,0.79193,0.0010542,p02751
1.1011,0.88778,0.39437,0.89935,0.0012963,p02752
0.8441,0.90839,0.30618,0.76705,0.0024016,p02753
1.0801,0.90332,0.40181,0.73039,0.0029955,p02754
0.80545,1.0859,0.73352,0.15562,0.0011789,p02755
0.82391,0.89492,0.61037,0.53045,0.0015264,p02756
1.1749,0.96641,0.54408,0.71977,0.0011945,p02757
0.99002,1.0339,0.36776,0.61071,0.0010131,p02758
1.0789,1.1122,0.64749,0.24191,0.0013308,p02759
0.84766,0.90205,0.68592,0.76622,0.0011044,p02760
1.1451,1.1871,0.76479,0.11405,0.0019107,p02761
1.0764,0.88046,0.10982,0.77796,0.0013263,p02762
1.0078,1.0001,0.80076,0.34098,0.0024144,p02763
0.9298,0.84686,0.78002,0.12762,0.0024956,p02764
1.1118,0.8326,0.41762,0.67364,0.0029872,p02765
1.1052,1.1857,0.72504,0.50106,0.0019161,p02766
0.88201,1.0708,0.61474,0.4673,0.0020059,p02767
1.0705,1.0754,0.76498,0.46169,0.0018208,p02768
0.94563,1.1321,0.7168,0.18492,0.0020823,p02769
0.91538,0.95894,0.88389,0.78373,0.0023834,p02770
1.014,0.97056,0.239,0.70205,0.0025032,p02771
0.97577,1.072,0.75383,0.62304,0.0011285,p02772
0.82598,0.9211,0.72986,0.43467,0.0023149,p02773
0.85272,1.0387,0.24381,0.12468,0.0026415,p02774
1.0401,0.90137,0.13532,0.37036,0.0011126,p02775
0.96154,0.95721,0.45491,0.10703,0.0028911,p02776
1.0533,1.1256,0.26657,0.78493,0.0020177,p02777
0.89987,1.0282,0.38451,0.50118,0.0022262,p02778
1.167,0.906,0.51139,0.50155,0.0027594,p02779
0.86738,0.82099,0.60528,0.679,0.0016043,p02780
0.88455,1.1652,0.74114,0.70515,0.0015471,p02781
1.1732,1.0064,0.45909,0.21023,0.0014414,p02782
0.99301,0.95251,0.24152,0.67062,0.001798,p02783
1.0382,0.91953,0.88686,0.22186,0.001452,p02784
0.87234,1.1573,0.78367,0.44977,0.0025722,p02785
1.1298,0.84141,0.2476,0.35516,0.0014438,p02786
0.99129,0.81444,0.50477,0.71675,0.0019774,p02787
1.0306,1.0104,0.68647,0.16364,0.0016884,p02788
0.80291,1.065,0.25616,0.37518,0.0012964,p02789
1.1457,0.83174,0.31458,0.64322,0.0019135,p02790
0.80183,0.86166,0.63604,0.11388,0.001198,p02791
0.98902,0.88335,0.63483,0.64619,0.0023787,p02792
0.95144,0.96734,0.23292,0.44616,0.0012355,p02793
0.92495,0.94258,0.65479,0.42157,0.0014772,p02794
0.91107,1.1002,0.17468,0.26044,0.0024171,p02795
0.82348,0.80436,0.8563,0.40849,0.0023993,p02796
0.86673,0.87613,0.22645,0.22944,0.0016808,p02797
0.93977,0.98975,0.66794,0.74841,0.0016509,p02798
0.89193,0.921,0.14971,0.1386,0.0027251,p02799
1.0995,0.84521,0.79955,0.87691,0.0027939,p02800
0.86825,0.91945,0.42144,0.89122,0.0027167,p02801
1.0261,1.1362,0.34237,0.66347,0.001574,p02802
0.95636,1.1349,0.27476,0.26134,0.0025294,p02803
0.88995,1.0151,0.60047,0.45915,0.001355,p02804
0.97771,0.84643,0.44522,0.66716,0.001033,p02805
1.0825,0.9566,0.1658,0.18602,0.0015076,p02806
0.99764,1.0043,0.25303,0.20428,0.002375,p02807
0.95747,1.143,0.88833,0.68431,0.0015085,p02808
1.0273,1.0205,0.41667,0.2031,0.0026886,p02809
0.95674,1.1762,0.16874,0.47653,0.0012917,p02810
0.90237,1.1727,0.64205,0.7035,0.0023945,p02811
1.0808,0.90543,0.46355,0.18309,0.0019404,p02812
1.0093,0.98897,0.41532,0.58303,0.0010105,p02813
1.0666,1.0253,0.41015,0.67442,0.0019296,p02814
0.95911,0.96597,0.78584,0.41303,0.0015269,p02815
1.157,1.1042,0.73987,0.51068,0.0018961,p02816
1.0037,1.0524,0.37235,0.75364,0.0022433,p02817
0.89656,0.9366,0.45801,0.73214,0.0029565,p02818
0.82906,1.0284,0.52466,0.42691,0.002017,p02819
1.0301,1.0468,0.72848,0.42686,0.001266,p02820
1.1418,1.0759,0.22708,0.28768,0.0013402,p02821
0.80866,0.95541,0.85592,0.60752,0.0025799,p02822
0.81152,0.82973,0.8979,0.52183,0.0027109,p02823
1.179,0.91026,0.19556,0.78305,0.0026206,p02824
0.80531,1.0494,0.1547,0.61813,0.0020114,p02825
1.0123,0.83364,0.77794,0.77274,0.0013863,p02826
1.0431,1.0888,0.27136,0.76297,0.0023689,p02827
1.186,0.99076,0.1796,0.29081,0.0014231,p02828
0.812,1.0522,0.66877,0.15288,0.0020039,p02829
1.0499,1.0497,0.65104,0.40211,0.0016978,p02830
0.95101,1.1666,0.81972,0.39923,0.0022257,p02831
0.87204,0.81057,0.83344,0.62773,0.0010211,p02832
1.1714,1.1276,0.67315,0.50234,0.0025184,p02833
0.83691,0.91826,0.17539,0.75338,0.0020787,p02834
1.1601,0.96615,0.66609,0.32931,0.0014889,p02835
0.97264,0.97403,0.19672,0.72813,0.0019816,p02836
1.1993,1.1746,0.14229,0.17024,0.0028733,p02837
1.0964,0.8981,0.30231,0.56345,0.0012316,p02838
1.181,1.1322,0.54393,0.11279,0.0017016,p02839
0.93881,0.94047,0.47443,0.83289,0.0016605,p02840
1.0572,0.85272,0.6036,0.67175,0.0026552,p02841
0.84081,1.1991,0.60975,0.11942,0.0016539,p02842
0.90897,1.1171,0.2568,0.63486,0.0012281,p02843
0.82114,1.1345,0.89728,0.18686,0.0022819,p02844
1.1344,0.82235,0.77337,0.83067,0.0023076,p02845
0.89822,1.1596,0.82367,0.34476,0.0013408,p02846
0.90021,0.87407,0.51915,0.29649,0.0029691,p02847
0.85103,0.9487,0.29055,0.24262,0.0026176,p02848
0.9944,0.80348,0.89415,0.24765,0.0022324,p02849
0.9504,1.0349,0.29498,0.19243,0.0025884,p02850
0.9292,1.1126,0.30684,0.89387,0.0025695,p02851
1.0385,1.0649,0.23549,0.73602,0.0029414,p02852
1.0927,0.96766,0.63111,0.88752,0.0023517,p02853
1.1391,1.1103,0.41178,0.87279,0.0010023,p02854
1.1208,1.13,0.39933,0.65738,0.0025614,p02855
0.81908,0.9717,0.28576,0.27855,0.0015083,p02856
1.1743,0.9365,0.5089,0.395,0.0018308,p02857
1.0137,1.0903,0.58441,0.63705,0.0026613,p02858
0.99857,0.80812,0.35706,0.73101,0.0016544,p02859
1.0265,0.84108,0.25609,0.70863,0.0010772,p02860
1.139,1.1964,0.29086,0.20853,0.0019089,p02861
0.97399,1.1611,0.11341,0.8692,0.0010048,p02862
0.85359,0.90485,0.52151,0.14407,0.0012566,p02863
0.86281,1.1104,0.77358,0.43973,0.0028145,p02864
0.88603,1.1507,0.42222,0.59192,0.0024402,p02865
1.0749,1.0179,0.34029,0.18961,0.0018163,p02866
0.83542,1.0959,0.46519,0.32184,0.0024542,p02867
0.85726,1.0432,0.19974,0.62183,0.0022903,p02868
0.9464,1.1456,0.69091,0.29232,0.0022457,p02869
1.028,1.027,0.46378,0.14364,0.0012726,p02870
0.88268,0.92392,0.12278,0.83786,0.0019947,p02871
1.1223,1.0903,0.6102,0.80908,0.0026311,p02872
1.1896,1.1873,0.11787,0.11746,0.0029967,p02873
1.1303,1.0394,0.19493,0.41646,0.002289,p02874
0.88055,0.82609,0.77386,0.84479,0.0020819,p02875
1.1623,0.98092,0.36313,0.46319,0.0025955,p02876
0.93617,0.97619,0.55438,0.53745,0.0024003,p02877
0.92891,1.0887,0.19249,0.38362,0.0011254,p02878
0.80804,0.94249,0.4413,0.53694,0.0028423,p02879
0.80837,0.97588,0.71043,0.34272,0.0024163,p02880
1.0658,0.82032,0.43244,0.49572,0.0016376,p02881
1.1199,0.82405,0.45289,0.86368,0.0019146,p02882
0.83848,1.0125,0.15674,0.79221,0.0010711,p02883
0.80695,0.88513,0.79504,0.11007,0.0021043,p02884
1.0236,1.1226,0.87335,0.27004,0.0026741,p02885
1.0903,0.9006,0.39688,0.14642,0.0012429,p02886
0.88122,0.81867,0.3948,0.16863,0.0027312,p02887
0.93007,1.1184,0.30894,0.33483,0.0029152,p02888
0.94883,1.0082,0.43995,0.54153,0.0014232,p02889
1.0916,0.87877,0.41453,0.58885,0.0011019,p02890
1.0528,0.83506,0.41854,0.70971,0.0023277,p02891
0.90807,0.94481,0.48707,0.21395,0.0011412,p02892
0.8879,0.85537,0.59183,0.51093,0.0024376,p02893
0.93044,0.99588,0.70371,0.70779,0.0014842,p02894
0.84782,1.0318,0.31956,0.88833,0.0010428,p02895
0.98303,1.1099,0.44411,0.48989,0.001938,p02896
0.95318,1.1481,0.71226,0.48288,0.0016617,p02897
0.96654,1.1176,0.82573,0.86657,0.0015625,p02898
1.189,0.80977,0.31976,0.18196,0.0023779,p02899
1.0933,0.82191,0.86863,0.54818,0.0017494,p02900
1.0459,1.189,0.37683,0.44929,0.0029957,p02901
1.1623,1.0115,0.2665,0.24848,0.0015345,p02902
1.0603,0.91265,0.21206,0.62693,0.00141,p02903
0.92385,0.84256,0.40467,0.52585,0.001968,p02904
0.96176,1.1519,0.84917,0.26183,0.0014259,p02905
1.0953,1.1508,0.25248,0.31767,0.0018087,p02906
0.80435,1.1983,0.59978,0.33775,0.0020364,p02907
0.94119,0.82416,0.5763,0.71786,0.0012372,p02908
0.83143,0.8014,0.87702,0.56885,0.0020937,p02909
0.87485,1.0373,0.66602,0.80347,0.0014172,p02910
0.93383,1.0005,0.35217,0.13203,0.0016959,p02911
0.82728,0.86916,0.73819,0.60983,0.0027066,p02912
1.0864,1.0473,0.20251,0.122,0.0014446,p02913
0.94799,0.91242,0.80218,0.17161,0.0017519,p02914
0.95849,1.0546,0.21118,0.13368,0.0029546,p02915
0.90706,0.90761,0.70008,0.30584,0.0014184,p02916
0.83717,0.97233,0.16202,0.85195,0.002853,p02917
0.89953,1.0449,0.53315,0.64485,0.0015254,p02918
0.86103,1.1102,0.60378,0.11959,0.0019699,p02919
1.0829,0.87396,0.17521,0.35765,0.0011088,p02920
0.99612,0.83762,0.2087,0.76504,0.0010487,p02921
0.8741,1.1398,0.7078,0.34207,0.0018476,p02922
0.99902,1.0297,0.89945,0.69075,0.0019423,p02923
0.89677,0.98248,0.84193,0.51031,0.0028207,p02924
