wind_speed,swr,turb_param/k_min,g2/constant_value,par_id
1.1754,0.95003,3.0487e-05,2.6444,p02537
1.1767,0.89639,5.704e-14,1.7792,p02538
1.1816,1.1664,1.2083e-05,2.8088,p02539
1.0548,1.0106,4.4899e-05,1.1813,p02540
1.0202,0.81633,7.6635e-09,0.87592,p02541
1.1561,0.84579,2.5001e-07,2.4282,p02542
0.90478,0.80807,1.5417e-05,0.92581,p02543
0.89198,0.86242,9.1268e-08,2.2572,p02544
1.1482,1.0315,7.9803e-10,0.77854,p02545
1.0571,1.097,2.8026e-06,0.89549,p02546
1.1461,0.80316,0.00012943,0.91579,p02547
0.80464,0.93492,7.1637e-14,0.81414,p02548
1.0927,0.8495,5.9624e-08,1.1979,p02549
0.84782,0.96868,1.5487e-06,3.3356,p02550
1.0982,0.87544,4.7379e-14,2.6351,p02551
0.93754,0.88335,2.4513e-14,0.61241,p02552
1.066,0.96758,4.707e-07,0.50367,p02553
0.8985,1.1192,5.2721e-13,1.371,p02554
0.80572,1.0702,3.4552e-12,1.8346,p02555
1.1765,0.83763,1.1603e-10,3.1546,p02556
1.0815,1.0328,3.7319e-12,0.87906,p02557
0.87905,1.1811,6.5057e-05,0.77479,p02558
1.1804,1.1334,3.7925e-09,1.1737,p02559
1.0416,1.0553,4.2754e-07,1.4831,p02560
1.1629,0.89979,2.5849e-14,0.77071,p02561
1.1552,1.1305,3.6763e-05,0.66341,p02562
0.99558,0.91666,9.3643e-12,0.73319,p02563
1.1513,1.0747,9.6527e-14,2.901,p02564
1.1296,1.1445,7.044e-11,0.89459,p02565
1.0083,1.1033,2.2651e-07,3.2743,p02566
0.9315,0.97535,1.0183e-05,1.0728,p02567
1.024,0.9909,1.4962e-10,1.6988,p02568
0.81933,1.1029,1.0997e-09,1.9374,p02569
1.0905,0.98872,7.5092e-06,1.7535,p02570
0.99596,1.0145,3.3145e-14,1.6113,p02571
1.1786,1.1483,4.857e-10,2.6365,p02572
0.90865,1.1318,5.331e-10,2.3538,p02573
1.0402,0.88182,2.6565e-13,1.7211,p02574
0.91951,1.0033,5.0013e-14,0.51317,p02575
0.88494,0.8312,7.3594e-14,1.3393,p02576
0.8518,0.98016,2.1167e-11,0.71604,p02577
0.84657,0.82347,3.3665e-07,1.9131,p02578
1.1456,0.95616,1.7482e-10,0.70966,p02579
0.88223,0.95346,1.51e-08,2.0429,p02580
1.1845,0.94103,1.1072e-09,2.5444,p02581
1.0177,1.0818,4.121e-05,2.7826,p02582
1.029,0.92762,0.00034603,2.8457,p02583
0.84127,0.85063,0.0001348,1.328,p02584
0.9916,0.8802,1.1091e-11,0.93363,p02585
1.0007,1.0102,2.3227e-06,3.1062,p02586
0.91479,0.91227,2.985e-05,3.0787,p02587
1.0112,1.1468,1.4187e-07,0.79533,p02588
0.83904,1.1069,2.3171e-14,2.3672,p02589
1.1301,0.99021,1.2435e-12,3.4972,p02590
1.1742,1.0693,2.3643e-10,1.9915,p02591
1.1363,1.1244,1.2782e-14,0.60337,p02592
0.80614,0.81337,8.2643e-11,1.7675,p02593
0.92011,0.91757,7.6806e-15,1.2437,p02594
0.8869,1.1153,1.4741e-05,3.0391,p02595
0.92878,0.87319,2.8506e-07,2.2646,p02596
0.90743,0.96135,6.6246e-09,1.2231,p02597
1.0736,1.0423,5.8899e-14,1.9748,p02598
1.1009,0.86603,5.1045e-10,3.1686,p02599
0.91073,1.011,1.7919e-09,0.74992,p02600
0.96441,0.99354,6.6065e-05,1.568,p02601
1.0133,0.9685,1.8439e-13,2.2461,p02602
0.84935,1.0843,1.06e-11,1.8468,p02603
1.1193,0.98502,4.1977e-11,2.5225,p02604
1.1275,0.82385,1.1616e-07,2.4515,p02605
1.1719,0.87779,3.2657e-13,2.6638,p02606
0.80762,0.84937,9.259e-12,1.1526,p02607
1.0238,0.86285,3.5774e-08,2.5053,p02608
1.1407,1.0738,2.9372e-11,2.5824,p02609
0.92645,0.89274,1.0409e-11,2.3834,p02610
0.96267,1.026,2.4144e-11,3.3131,p02611
1.0937,0.94113,5.7643e-09,2.5829,p02612
1.1116,0.84677,7.4041e-09,0.87078,p02613
0.86819,0.834,6.1775e-08,1.4377,p02614
1.0032,1.1731,4.3574e-06,1.1312,p02615
1.15,1.1754,1.327e-14,3.3045,p02616
1.1362,0.81035,0.00014608,2.6842,p02617
1.0439,0.85001,7.3576e-06,0.50031,p02618
0.90702,1.0124,2.8818e-13,0.60139,p02619
1.1329,1.0277,4.1247e-06,0.52958,p02620
1.1607,1.1353,6.2236e-15,2.2467,p02621
1.1831,1.0309,1.1436e-10,2.0222,p02622
0.98473,0.98772,4.5809e-07,0.63854,p02623
1.0972,0.91274,7.1681e-06,1.6393,p02624
1.1898,0.9085,1.5442e-12,1.1647,p02625
0.87375,0.92202,1.5372e-06,1.8052,p02626
0.93663,1.005,1.6743e-11,0.8544,p02627
0.97363,1.1712,8.3524e-10,0.79396,p02628
1.1224,0.95964,1.3958e-07,2.2262,p02629
0.81005,0.81196,2.3154e-05,1.3858,p02630
0.8359,1.1293,1.0849e-08,3.1563,p02631
0.90813,1.1275,7.6465e-12,2.0807,p02632
0.95449,1.0739,7.6659e-11,1.3156,p02633
1.1628,1.1105,3.7519e-06,1.0114,p02634
0.91888,0.93175,2.5093e-10,1.0076,p02635
0.82705,1.1446,8.8201e-05,0.71664,p02636
1.1439,0.88053,1.0726e-14,1.3588,p02637
1.0911,1.0087,2.2876e-10,1.9014,p02638
0.99896,1.0659,0.00026676,1.5794,p02639
1.026,1.0672,1.804e-13,1.088,p02640
1.0275,1.1046,1.1545e-11,1.7421,p02641
0.84159,0.90248,5.5691e-15,0.81719,p02642
0.85493,1.1651,6.236e-11,1.728,p02643
1.1121,0.9236,1.2099e-10,1.8975,p02644
0.87427,1.0436,3.2548e-05,1.131,p02645
0.80872,0.84672,3.2338e-05,2.8632,p02646
0.8056,1.122,2.6774e-05,0.78635,p02647
0.82471,0.98891,5.304e-12,2.8713,p02648
0.80156,0.93756,9.9026e-15,2.6533,p02649
0.95073,0.99874,2.0169e-08,1.4006,p02650
0.96411,0.96734,2.2931e-06,2.7751,p02651
1.1266,1.1762,9.8058e-08,3.0463,p02652
0.99803,1.1916,6.3433e-12,1.893,p02653
1.1284,0.80899,1.9427e-13,0.86371,p02654
0.82825,1.0171,4.3488e-14,2.1068,p02655
1.0692,0.9375,6.0135e-11,2.7537,p02656
1.1939,1.1557,2.4581e-08,2.2918,p02657
0.9938,0.88263,6.0304e-06,0.67754,p02658
0.97774,0.9532,1.7829e-14,3.0757,p02659
0.97615,0.80228,0.00017854,0.9948,p02660
1.0874,1.0871,3.3356e-05,1.1032,p02661
0.93773,1.1997,4.5282e-06,2.7111,p02662
1.0685,0.91073,3.3549e-10,3.3956,p02663
1.091,0.80609,6.8162e-09,1.2425,p02664
1.1167,0.88869,8.5323e-11,3.3091,p02665
1.008,0.84617,5.8923e-09,1.9907,p02666
0.94528,0.93325,4.6459e-11,1.588,p02667
0.81733,0.96387,3.8782e-12,2.7218,p02668
0.88821,0.95151,1.346e-11,1.0475,p02669
1.0623,1.1084,9.0388e-15,1.2511,p02670
0.91022,0.95395,1.3851e-12,3.224,p02671
0.80424,1.0274,2.3452e-12,2.2886,p02672
1.0232,1.0146,1.3929e-05,3.0512,p02673
1.0895,1.0953,1.8058e-07,2.759,p02674
1.1719,0.9543,1.3738e-05,3.0196,p02675
0.98364,0.95672,2.1006e-12,2.1845,p02676
1.0555,1.1733,2.853e-08,1.2025,p02677
0.99879,1.066,6.222e-06,2.8169,p02678
0.99059,1.0173,5.1528e-15,0.69077,p02679
0.86943,0.95164,7.0875e-14,1.9092,p02680
0.87676,1.0696,6.7736e-05,1.635,p02681
1.0924,0.87982,8.1165e-05,1.4067,p02682
1.0269,0.86214,6.7363e-11,1.2408,p02683
1.0069,0.92814,6.8322e-13,2.5695,p02684
1.0914,1.018,7.6739e-10,2.0506,p02685
1.083,1.1517,4.7498e-12,2.8726,p02686
0.87133,0.95662,2.2323e-09,0.85922,p02687
1.1211,0.97081,3.479e-06,1.7831,p02688
0.9603,1.0573,4.3044e-08,3.0401,p02689
1.0689,0.86091,8.9675e-07,2.6289,p02690
0.82585,1.0005,2.9404e-06,2.3235,p02691
0.92342,1.0239,2.8498e-13,3.3608,p02692
0.83855,1.0095,1.8131e-10,0.70876,p02693
1.133,1.1874,4.2228e-08,2.8401,p02694
1.1083,1.0422,0.00010409,2.3273,p02695
1.052,1.1724,1.2029e-09,2.4138,p02696
0.93443,0.89827,5.0228e-08,2.4045,p02697
1.1904,0.95045,4.9293e-14,3.0431,p02698
1.1152,0.8892,1.0443e-14,2.1618,p02699
1.1566,1.1262,7.7052e-05,1.8415,p02700
0.89692,0.84192,1.0825e-07,1.0326,p02701
1.0432,0.97523,6.4357e-10,3.4242,p02702
0.85454,0.87907,1.6272e-09,1.4794,p02703
1.0057,0.84079,5.5686e-10,1.7694,p02704
1.0319,1.1496,0.00044188,2.2986,p02705
1.0552,1.175,1.776e-06,1.0364,p02706
0.81847,1.1968,3.9351e-09,3.2898,p02707
1.0829,0.90554,0.00031395,1.9173,p02708
1.0252,1.1326,0.000311,0.73581,p02709
0.84333,1.1412,6.0555e-05,2.241,p02710
1.0137,0.94993,2.6926e-12,0.51504,p02711
0.87613,1.0398,9.8503e-15,2.0463,p02712
0.81997,1.1358,1.8027e-10,3.2095,p02713
0.902,0.87515,7.3535e-07,2.4144,p02714
1.0304,0.82618,1.0014e-14,1.9709,p02715
1.0349,1.1923,1.451e-10,3.1718,p02716
0.86082,1.1464,7.8503e-13,1.1613,p02717
0.9827,1.068,2.4194e-12,0.67021,p02718
1.0069,1.1385,6.3996e-07,1.5934,p02719
1.0213,1.0264,5.3317e-09,2.7486,p02720
1.0391,1.0416,0.00018304,1.3636,p02721
0.93158,0.85523,8.7537e-12,1.5889,p02722
0.933,0.90168,4.7669e-05,2.483,p02723
0.897,1.1475,7.457e-07,1.2154,p02724
1.0779,0.91673,1.7968e-08,1.6788,p02725
1.1012,1.1278,3.8429e-12,0.98529,p02726
0.85631,1.0711,2.0549e-11,2.9153,p02727
0.85562,0.91947,1.2443e-09,1.5046,p02728
1.1568,0.9783,1.0182e-12,1.002,p02729
0.83688,0.96288,5.0017e-12,0.92221,p02730
1.0144,1.0189,1.0533e-08,1.1558,p02731
0.91012,1.166,4.5621e-06,0.8576,p02732
1.1941,1.0311,1.9883e-05,2.8041,p02733
0.8222,1.1368,3.4997e-07,1.0496,p02734
1.085,1.1057,4.3704e-14,2.62,p02735
0.97624,0.93515,2.7424e-08,3.1033,p02736
1.1021,0.91862,2.7954e-05,2.6541,p02737
0.87666,0.89909,1.3744e-09,2.3297,p02738
1.1877,1.1256,0.00012609,0.84592,p02739
0.96727,1.0238,3.8987e-10,0.536,p02740
0.8844,0.99217,3.4138e-08,2.599,p02741
0.9227,0.98901,2.0928e-12,2.4791,p02742
0.80015,1.0603,3.6904e-05,2.3215,p02743
1.057,1.1458,2.0965e-14,2.3879,p02744
1.1633,1.0868,9.1058e-15,0.79673,p02745
0.95378,0.87346,1.4955e-09,0.769,p02746
1.0305,1.0725,0.00012013,2.0633,p02747
0.9415,1.0953,3.2864e-05,1.1146,p02748
0.82539,0.80625,1.5827e-08,2.9732,p02749
0.94782,1.0188,3.1209e-06,0.81478,p02750
1.1295,0.98159,0.00010204,3.0499,p02751
1.0301,1.0796,1.3234e-11,2.1791,p02752
0.99237,1.0614,3.1167e-10,1.7348,p02753
0.98802,1.1203,7.0216e-13,1.089,p02754
0.80028,1.0468,3.674e-13,2.5954,p02755
1.0518,1.0003,9.2294e-11,3.3495,p02756
1.0769,1.1493,1.3724e-07,0.8157,p02757
1.095,0.97502,7.8879e-13,3.0257,p02758
1.1042,1.0865,2.8069e-13,1.8671,p02759
1.0353,1.1026,1.7061e-07,0.81099,p02760
1.0941,0.86125,8.3477e-13,1.9534,p02761
1.0087,1.1785,1.2521e-11,0.94268,p02762
0.96828,1.0633,1.2573e-08,2.0907,p02763
1.0869,1.0806,7.6195e-07,0.78296,p02764
0.82995,0.86292,7.7076e-11,2.8684,p02765
1.0921,0.89474,1.7051e-09,2.6228,p02766
0.82652,1.078,7.0575e-07,3.2459,p02767
0.98797,0.83006,3.0851e-11,0.98712,p02768
0.92789,0.82818,0.00010777,1.1604,p02769
1.1175,1.0208,1.0571e-12,0.80632,p02770
0.95187,1.1362,9.2397e-15,3.4935,p02771
1.0918,1.0739,6.0851e-13,3.4651,p02772
0.90991,0.96847,2.991e-11,1.6663,p02773
0.85205,0.92004,0.00042095,1.5336,p02774
1.1672,1.1219,5.6591e-06,1.5127,p02775
0.89544,0.93276,2.5009e-14,3.0013,p02776
1.0364,0.96436,3.7452e-12,1.4026,p02777
1.1485,1.1472,3.7781e-14,0.67852,p02778
1.0629,0.89649,7.7355e-08,3.1706,p02779
0.82427,1.0056,5.3034e-06,2.6035,p02780
1.0467,1.1791,6.9289e-08,1.1246,p02781
0.85217,1.1015,5.3375e-12,1.5437,p02782
1.0713,0.90979,5.5151e-12,0.59883,p02783
1.0765,0.99138,1.6604e-08,1.8342,p02784
0.81619,1.183,3.0332e-06,2.1468,p02785
0.86741,1.1867,5.8618e-12,2.6754,p02786
0.80673,0.84646,5.7685e-14,3.1196,p02787
1.0778,0.80534,4.2753e-09,2.0403,p02788
0.92482,0.88955,6.7224e-12,1.5914,p02789
1.077,1.087,5.8889e-07,1.951,p02790
0.86963,0.81351,3.6305e-11,1.7988,p02791
1.1675,0.97919,2.0794e-11,0.84902,p02792
0.88474,1.017,0.00034267,1.0852,p02793
1.1332,1.0874,3.6939e-12,2.1725,p02794
1.1581,1.0361,3.0249e-09,3.0891,p02795
1.0481,1.0672,8.5846e-08,2.8246,p02796
0.84393,1.0657,6.362e-11,3.2198,p02797
1.0471,1.121,1.289e-05,1.0416,p02798
0.95208,0.88975,1.1882e-09,2.3633,p02799
1.0452,1.1523,3.1449e-05,2.684,p02800
1.0389,0.82342,1.0361e-07,1.134,p02801
1.1476,0.81581,0.00013084,1.0191,p02802
1.1869,0.91526,3.0164e-05,3.1214,p02803
1.1856,0.85655,1.4481e-06,0.52678,p02804
1.1876,0.88139,2.3245e-11,2.8434,p02805
0.82238,0.96255,3.9827e-11,3.3589,p02806
0.83363,0.88373,2.3533e-09,1.6765,p02807
1.113,1.158,1.0567e-13,3.204,p02808
1.1544,1.1408,4.8095e-10,1.4112,p02809
0.80168,0.92194,1.7737e-12,2.0348,p02810
0.99756,0.94013,1.36e-13,3.1299,p02811
0.89117,1.1412,8.8429e-11,1.0176,p02812
1.0066,1.0868,0.00019141,1.2455,p02813
1.0294,1.0986,2.9699e-14,2.8023,p02814
0.9573,0.96094,2.4246e-06,1.2467,p02815
1.1005,1.1969,1.9496e-08,2.3678,p02816
0.82052,1.1279,2.1812e-09,1.6436,p02817
1.1501,0.93886,1.2452e-07,1.5514,p02818
1.0719,1.0307,3.5192e-08,1.8675,p02819
1.0153,1.0852,3.4391e-11,0.70641,p02820
0.88325,1.1169,2.2033e-07,1.8756,p02821
0.89532,0.88541,0.00017629,2.5469,p02822
1.065,0.83267,1.5842e-10,0.50077,p02823
0.92884,1.0874,1.618e-10,2.5091,p02824
0.80398,0.98519,3.206e-05,1.1347,p02825
1.0374,1.1195,8.6118e-11,1.0086,p02826
0.93063,0.98234,2.4834e-10,3.2494,p02827
0.9393,0.81127,1.7647e-14,2.3578,p02828
1.124,1.1472,8.186e-11,2.7504,p02829
1.115,0.96294,2.1137e-07,2.0396,p02830
0.90416,1.093,3.3051e-06,2.2025,p02831
1.1999,1.0375,6.9809e-15,0.78924,p02832
0.9523,1.0341,0.00020283,2.5833,p02833
1.0052,1.0905,9.9315e-12,0.94787,p02834
1.1557,0.80411,1.143e-11,0.52083,p02835
0.8436,1.1516,1.0567e-06,0.61561,p02836
0.96302,0.83166,0.00019741,1.0849,p02837
0.86627,0.82572,5.1492e-11,1.9669,p02838
1.1352,1.0191,1.8611e-06,2.7325,p02839
0.92394,1.0323,1.8432e-12,2.6001,p02840
0.84822,1.0376,8.667e-10,0.89017,p02841
1.0841,0.80085,2.7343e-13,2.7544,p02842
0.98117,1.0839,1.506e-11,2.2352,p02843
0.86052,0.87726,1.94e-11,3.128,p02844
0.84814,0.84454,0.00011632,2.4689,p02845
1.0749,0.94146,3.4116e-12,2.7479,p02846
0.88814,0.90365,1.0627e-10,1.8373,p02847
0.87799,0.88609,2.2259e-11,2.2041,p02848
1.1863,0.84481,3.6892e-10,2.5151,p02849
1.1532,0.92079,7.3003e-06,3.0677,p02850
0.94253,0.8616,3.2054e-07,1.0435,p02851
0.9365,1.053,2.8713e-14,3.2466,p02852
1.1649,1.0008,3.6514e-07,1.1364,p02853
0.92188,1.0489,5.7491e-08,1.1722,p02854
1.0624,0.93426,0.00022385,1.9722,p02855
0.85696,0.91972,3.3853e-10,2.2558,p02856
1.0486,0.92341,2.6344e-06,2.682,p02857
0.86141,1.0595,6.198e-07,1.1026,p02858
0.80856,0.93395,1.5114e-13,2.4352,p02859
1.0934,1.0242,2.1971e-11,2.3345,p02860
1.1861,1.0358,3.9142e-05,2.3729,p02861
1.1725,1.0027,1.9313e-08,2.0306,p02862
0.96741,0.95844,2.5295e-08,1.8871,p02863
1.0252,1.1298,4.1029e-09,0.827,p02864
0.98926,1.1589,0.0003718,2.7851,p02865
1.1164,0.99215,6.5727e-13,3.4464,p02866
1.0446,0.80927,2.7181e-10,1.1697,p02867
1.0824,0.88728,2.1924e-09,0.54426,p02868
0.96689,0.9026,4.3102e-07,2.1376,p02869
1.1426,0.93963,1.2786e-12,1.6652,p02870
0.95125,1.0955,2.4092e-05,2.1548,p02871
0.99794,1.195,7.9897e-12,3.2426,p02872
0.93038,1.1911,1.1584e-09,0.67998,p02873
1.144,0.92122,1.4735e-06,2.491,p02874
1.1007,0.82895,2.8807e-09,2.4714,p02875
0.84954,1.1543,6.3599e-10,0.57984,p02876
0.86471,1.0112,8.4774e-14,1.5314,p02877
0.95224,1.1815,0.00016694,3.4919,p02878
0.86219,1.1463,4.5512e-11,0.55512,p02879
0.80227,1.1003,3.6437e-08,1.1261,p02880
0.87474,0.81964,2.9077e-14,2.3546,p02881
0.88007,1.1554,2.391e-06,2.2499,p02882
1.1695,0.91243,8.9649e-15,2.3852,p02883
1.1077,0.83862,1.3338e-07,3.3826,p02884
1.1115,0.93143,2.5553e-07,1.8444,p02885
1.0059,1.1754,5.6591e-13,0.91028,p02886
1.1341,1.0602,2.6016e-08,2.2878,p02887
0.8714,0.96514,2.2525e-11,2.432,p02888
1.1688,0.88601,2.5367e-05,1.8938,p02889
1.1377,1.1936,8.612e-10,0.82571,p02890
0.84083,1.1953,1.648e-12,3.0018,p02891
0.87074,1.1634,1.7127e-14,1.6597,p02892
0.9373,0.86925,1.2387e-08,2.4287,p02893
0.90172,0.90281,3.1662e-13,0.96858,p02894
0.85513,1.0886,0.00014027,1.2005,p02895
0.87175,1.0588,0.00021804,3.2311,p02896
1.1855,0.96273,5.4498e-14,0.73439,p02897
1.0263,1.0971,4.0287e-05,3.2941,p02898
0.85174,0.878,1.2418e-05,0.52202,p02899
1.1445,1.1067,0.00015294,1.6308,p02900
1.1373,1.0248,1.5753e-09,3.2702,p02901
0.83063,0.84467,4.4119e-12,2.0638,p02902
0.8169,1.0546,9.2823e-15,2.1032,p02903
1.0762,1.0703,2.8391e-06,1.6899,p02904
1.0339,0.99321,1.0175e-09,1.2708,p02905
1.113,0.82456,9.7199e-08,1.5649,p02906
0.97681,1.0313,3.4828e-08,1.5369,p02907
0.92208,0.88596,6.723e-07,3.0581,p02908
1.0814,1.1132,6.8599e-06,3.1183,p02909
1.0288,1.0269,6.2845e-10,0.97977,p02910
1.1766,0.82289,2.0131e-11,1.1112,p02911
1.1621,0.99794,2.4316e-10,2.4465,p02912
0.80152,1.1799,5.0386e-12,3.0161,p02913
0.86538,1.0962,2.5357e-14,2.5671,p02914
1.0976,1.1312,2.4815e-14,1.1594,p02915
1.0003,1.0674,2.6546e-09,1.3146,p02916
1.0718,0.87976,2.0058e-05,3.2604,p02917
1.1502,1.0424,6.7481e-08,2.8626,p02918
0.91816,0.88198,2.559e-13,0.8398,p02919
1.038,1.1909,7.1809e-14,0.68547,p02920
0.80688,1.136,0.00015952,2.2818,p02921
1.1234,0.85297,2.7049e-10,0.70279,p02922
1.0224,1.0756,1.4083e-08,3.2165,p02923
0.9239,0.99147,3.9857e-08,0.59569,p02924
1.1799,1.0909,4.0774e-11,2.7612,p02925
1.1138,0.83698,1.7424e-05,1.9229,p02926
1.0309,0.82325,4.7016e-05,2.2527,p02927
0.9269,1.0914,1.6206e-13,0.72328,p02928
1.1013,1.0132,3.2284e-06,0.62767,p02929
1.0691,1.0501,2.9231e-06,3.4743,p02930
1.0331,1.1439,1.9467e-09,3.0733,p02931
0.84682,1.0489,9.4796e-09,2.1277,p02932
0.81545,0.98343,4.2838e-05,3.3627,p02933
0.95305,1.1896,1.5793e-07,2.1909,p02934
1.1245,0.94409,1.4093e-12,2.0247,p02935
1.1643,0.80015,1.0551e-10,1.3996,p02936
1.0265,1.0715,3.5334e-07,0.87973,p02937
0.83024,0.9296,3.2699e-08,1.098,p02938
0.91102,1.1744,1.0809e-09,2.291,p02939
1.1273,1.0234,0.00017561,1.7488,p02940
0.82172,1.1913,6.5438e-12,1.4487,p02941
1.108,0.86022,4.2842e-14,2.6677,p02942
1.0227,0.85648,6.3881e-11,2.0969,p02943
1.0177,1.1837,5.9791e-10,1.4539,p02944
1.1054,1.1006,8.1922e-09,3.1946,p02945
0.90019,0.91459,5.6044e-15,1.6832,p02946
1.0267,0.81443,1.6805e-13,0.97802,p02947
1.0249,1.0208,4.2031e-05,1.6078,p02948
1.0093,0.8468,2.3469e-07,0.73243,p02949
1.0056,1.1473,2.3018e-12,2.7174,p02950
0.81326,0.91204,4.5665e-07,1.8595,p02951
0.89,0.81777,7.8946e-12,1.4349,p02952
0.84621,0.99588,1.6923e-11,1.2613,p02953
1.1474,0.96157,1.6982e-10,3.265,p02954
0.98982,1.0731,2.4746e-11,1.4285,p02955
0.81799,1.0267,4.5276e-08,2.7277,p02956
1.0532,1.1896,1.2961e-08,1.2162,p02957
1.1636,1.0033,1.1778e-11,3.43,p02958
0.97527,1.0202,9.1261e-10,2.3156,p02959
1.1691,0.83675,0.00012393,1.942,p02960
0.8341,0.81945,1.7684e-13,3.0644,p02961
1.1678,1.1401,1.505e-06,2.1858,p02962
1.1348,0.82044,3.6873e-11,2.6401,p02963
0.85988,1.0609,6.3144e-12,3.3659,p02964
0.8245,1.0535,4.0383e-14,2.6697,p02965
0.84506,1.0808,3.3732e-09,2.3759,p02966
0.8926,0.90637,3.8835e-14,2.4839,p02967
1.1747,0.95301,1.2336e-11,1.8398,p02968
0.88862,0.80465,4.4852e-14,1.8743,p02969
0.80124,1.1373,3.3657e-13,2.5495,p02970
1.0989,0.81705,7.6811e-06,2.6557,p02971
0.82768,0.99739,5.1286e-09,2.573,p02972
0.92844,0.89269,5.8371e-10,1.2989,p02973
1.0482,1.083,5.1058e-12,1.9959,p02974
0.90444,1.0097,1.0088e-12,2.0539,p02975
0.8745,0.85509,5.032e-06,3.0867,p02976
0.8873,0.82098,7.9721e-12,3.1664,p02977
1.0198,1.103,5.6162e-07,2.3395,p02978
1.0165,0.9164,2.8535e-12,0.76399,p02979
0.9733,1.14,4.1048e-14,2.3197,p02980
1.1261,0.80295,2.6404e-09,2.7336,p02981
1.1497,0.83868,5.2368e-06,3.4768,p02982
0.80472,0.96332,0.00010937,2.7591,p02983
1.0005,1.0137,3.7591e-14,2.0037,p02984
1.1631,0.86378,1.9222e-05,1.0963,p02985
1.1879,1.1739,6.3106e-05,1.9316,p02986
1.1762,0.87803,3.2954e-08,3.285,p02987
0.8729,1.1611,2.0082e-10,1.2246,p02988
0.9941,0.96625,3.294e-14,3.4534,p02989
0.85048,0.81293,4.005e-05,2.517,p02990
0.81097,0.91591,2.6007e-11,0.86157,p02991
1.1015,1.173,1.4161e-06,2.4851,p02992
0.86228,0.9453,1.0537e-06,2.2422,p02993
1.1225,0.97015,1.1515e-10,2.3952,p02994
1.1063,0.88343,2.7795e-13,2.4313,p02995
0.94043,0.8313,3.8262e-06,3.4353,p02996
0.91858,1.054,4.5822e-12,2.277,p02997
1.1186,1.1073,3.9094e-11,3.4694,p02998
0.8976,1.0057,1.8745e-05,2.6086,p02999
1.1442,0.89335,0.00037921,3.3945,p03000
1.1535,1.1271,4.2413e-12,2.4407,p03001
0.96749,1.0952,0.00011049,2.2962,p03002
1.0819,1.0918,4.8292e-13,3.4749,p03003
0.9465,0.82201,6.884e-08,2.5543,p03004
0.9882,1.1263,7.7912e-12,2.576,p03005
0.81212,0.91795,3.9986e-14,0.56833,p03006
1.1847,0.98417,6.6719e-14,3.0573,p03007
0.8231,1.1816,1.0271e-14,1.4383,p03008
1.0554,0.89542,2.5179e-11,3.3154,p03009
0.84788,1.0904,0.0001682,1.2199,p03010
1.04,0.88039,6.5086e-10,1.4576,p03011
0.8093,1.1394,1.5313e-13,0.94366,p03012
0.99548,0.94729,3.0103e-13,1.0944,p03013
0.9835,1.072,1.7672e-05,2.4,p03014
1.1803,1.0812,3.9312e-07,0.98769,p03015
1.1419,0.81585,1.3794e-05,2.2069,p03016
1.1853,1.0174,7.983e-13,2.2788,p03017
1.0491,1.0282,4.5356e-13,1.1948,p03018
0.99405,0.83224,8.3967e-10,0.80879,p03019
1.1681,0.97315,1.9868e-14,1.9251,p03020
0.89319,1.1247,3.2329e-07,2.3416,p03021
0.9925,1.0668,0.00013926,0.63155,p03022
0.87564,1.1214,7.8529e-09,1.8512,p03023
1.023,0.93081,1.2437e-06,1.9605,p03024
1.1697,1.0343,9.914e-12,2.1364,p03025
1.0597,1.0925,2.1898e-12,2.4538,p03026
0.88596,1.0446,9.714e-08,1.9764,p03027
1.004,0.83824,5.0298e-11,2.1069,p03028
1.0455,1.1791,1.0464e-05,2.6098,p03029
0.85657,0.8459,8.1783e-05,0.71858,p03030
1.195,1.1629,0.00019281,1.6107,p03031
1.0919,1.1273,2.1064e-06,1.3514,p03032
1.0752,0.92351,6.0844e-12,2.2181,p03033
0.88655,1.0833,2.393e-12,1.7556,p03034
1.192,1.1849,7.085e-08,3.4664,p03035
0.9649,0.9617,1.0273e-06,1.4485,p03036
1.0599,1.194,1.953e-05,1.4899,p03037
0.86928,0.99007,2.4669e-13,0.88072,p03038
1.022,0.98836,3.6642e-07,2.8427,p03039
1.0838,1.1817,6.8439e-15,1.1063,p03040
0.86573,0.99187,1.1236e-07,1.0993,p03041
1.1118,1.1481,3.7769e-06,1.0283,p03042
1.0828,0.88619,4.6802e-13,2.8232,p03043
1.0341,0.97166,6.1052e-09,0.62246,p03044
1.0746,1.0117,7.2142e-15,0.88715,p03045
1.0957,0.80703,3.3291e-08,1.231,p03046
0.87896,0.93959,9.0161e-11,1.6381,p03047
0.85786,0.85014,2.8681e-10,0.78807,p03048
1.103,0.86919,2.716e-13,2,p03049
1.1657,1.1109,5.4849e-14,1.4526,p03050
1.0981,1.1692,2.2779e-08,2.9896,p03051
0.81481,1.0259,0.00025752,0.90735,p03052
1.1673,0.95612,3.6506e-14,2.2805,p03053
1.0189,0.81881,3.2525e-07,2.5724,p03054
1.0129,0.9933,1.1195e-05,2.7416,p03055
0.80787,0.98118,0.00021113,2.7647,p03056
0.84011,0.85964,1.57e-05,1.6472,p03057
1.1014,1.1583,2.5079e-13,2.3662,p03058
1.0317,1.1748,8.0378e-15,2.7989,p03059
0.82516,1.1061,1.888e-08,1.6356,p03060
1.0429,1.1705,1.3621e-12,2.2989,p03061
0.96755,1.1716,2.195e-14,0.5757,p03062
