wind_speed,swr,a_seiche,par_id
0.80836,1.0146,0.00027233,p01393
0.89621,0.82803,0.00028028,p01394
0.85671,1.1594,0.00014197,p01395
0.8876,0.80259,0.00010993,p01396
0.89131,0.80855,0.00024801,p01397
0.97462,0.89652,0.00015092,p01398
0.90358,0.93482,0.00026127,p01399
1.0421,1.1922,0.00010757,p01400
1.0356,1.0702,8.3732e-05,p01401
1.0275,0.94196,0.00016,p01402
1.0099,0.92156,0.00013375,p01403
1.1178,0.90283,0.00028579,p01404
1.1387,0.93872,0.00013472,p01405
1.1307,1.0979,0.00023821,p01406
0.99784,0.89593,0.00024691,p01407
1.1725,1.1205,0.00014472,p01408
1.1251,1.0375,0.0002583,p01409
1.1527,1.0417,0.00029317,p01410
0.90163,0.99371,0.00010278,p01411
1.1281,1.0292,0.00029547,p01412
0.80611,0.96964,0.00019159,p01413
0.90154,0.94851,0.00012659,p01414
0.8441,0.83295,0.00010565,p01415
1.076,1.0676,0.00024587,p01416
1.0114,1.0221,0.00023009,p01417
1.0824,1.0689,0.00020798,p01418
1.1386,1.1103,0.00019151,p01419
1.0391,0.8098,0.00021799,p01420
1.1053,1.1867,0.00011518,p01421
0.92091,0.92993,8.4243e-05,p01422
0.95412,0.92819,0.00027869,p01423
0.91226,0.94333,0.00024677,p01424
1.0992,1.1307,0.00020699,p01425
1.0268,1.1943,0.00027459,p01426
1.067,0.83307,0.00017875,p01427
1.1597,0.8817,0.00028925,p01428
1.1113,0.85799,0.00019304,p01429
1.1282,1.1024,0.0001686,p01430
0.80453,0.82549,0.00014361,p01431
0.99369,1.0853,0.00017892,p01432
0.9563,1.0731,0.00015041,p01433
0.8646,1.0514,0.00015185,p01434
1.0966,1.1091,0.00012023,p01435
1.1389,0.80876,0.0002933,p01436
0.82019,0.9431,8.2221e-05,p01437
1.1715,0.8517,0.00022186,p01438
1.1626,0.83744,0.00024074,p01439
1.1323,0.93533,0.00024224,p01440
0.91208,0.80029,0.00018774,p01441
0.85624,1.1521,0.00011271,p01442
1.056,1.0337,8.6017e-05,p01443
0.85991,0.8231,0.00016821,p01444
0.82463,1.1474,0.00024722,p01445
0.89649,0.87967,0.00013382,p01446
1.0123,1.0466,0.0002709,p01447
1.0857,0.9075,0.00010326,p01448
1.1193,0.96525,0.00018169,p01449
0.80261,1.1216,0.00019557,p01450
0.98673,1.1191,0.00024445,p01451
1.0212,0.96957,0.00015019,p01452
0.88028,1.1609,0.00029358,p01453
1.0609,0.86419,0.00028952,p01454
0.80418,1.0176,0.00017735,p01455
1.1493,0.8499,0.00010354,p01456
1.1532,1.0434,0.00017633,p01457
0.81016,1.0361,0.0001675,p01458
0.86994,1.1729,0.00010354,p01459
0.83409,1.0533,0.00029489,p01460
1.0463,1.0223,0.00018646,p01461
0.98089,0.94651,0.0002825,p01462
1.0514,1.1641,9.1941e-05,p01463
1.1676,1.0136,0.00015156,p01464
1.1014,0.80975,9.1015e-05,p01465
0.94277,1.078,0.00011077,p01466
0.86714,1.0136,0.00012247,p01467
1.03,0.84712,0.0002158,p01468
0.81692,1.0277,9.6327e-05,p01469
0.83479,1.1586,0.00021391,p01470
1.1681,1.1187,0.0002132,p01471
1.1773,0.96909,0.00022914,p01472
1.0176,1.1192,0.00029987,p01473
1.0039,1.0952,0.00014905,p01474
1.1106,1.0622,0.00014395,p01475
1.1264,1.1435,0.00013885,p01476
1.0932,1.0586,0.00025165,p01477
0.98422,0.82736,0.00028727,p01478
1.1991,1.0763,0.00024659,p01479
1.0688,1.0907,0.00018469,p01480
1.0012,0.81658,0.0002253,p01481
1.1734,0.82344,0.00025028,p01482
1.1696,0.90815,0.00023588,p01483
0.89014,0.96599,0.00029178,p01484
1.1495,0.93952,0.00018459,p01485
0.92875,1.0641,0.00016379,p01486
0.86977,1.1525,0.00028723,p01487
1.1666,0.81116,0.00014913,p01488
0.94525,1.1186,0.00016888,p01489
1.1439,1.1904,0.00029482,p01490
1.0683,0.88698,0.00019314,p01491
0.82521,1.1392,0.00024471,p01492
1.0017,1.1587,0.00025885,p01493
1.028,1.0708,0.00020043,p01494
0.80849,0.92113,0.00025596,p01495
1.038,0.80319,9.2311e-05,p01496
1.0326,1.0429,0.00027939,p01497
0.94819,0.8787,8.9842e-05,p01498
0.95076,1.0575,0.00012471,p01499
0.82374,0.88458,0.00017313,p01500
0.83871,1.0184,8.5465e-05,p01501
1.1452,0.92854,9.1915e-05,p01502
1.1473,1.1722,0.00017664,p01503
0.97206,1.1441,0.00023222,p01504
0.83274,1.1414,0.0002498,p01505
1.1646,0.84992,0.00015469,p01506
0.94072,1.1461,0.00012099,p01507
1.1286,1.1228,8.9238e-05,p01508
1.1326,0.85029,0.00024901,p01509
0.85762,0.95639,0.00014536,p01510
0.97091,1.1689,0.00023102,p01511
1.167,0.84113,8.9868e-05,p01512
0.94545,0.82872,0.00012634,p01513
1.0967,0.80647,0.00026246,p01514
1.1133,0.86195,9.761e-05,p01515
0.88334,1.0699,0.00029781,p01516
0.88351,0.92185,0.00013676,p01517
0.93147,0.84649,8.5667e-05,p01518
1.0907,1.0444,0.00024711,p01519
0.8923,1.0355,0.00029834,p01520
0.80228,1.0437,0.00012226,p01521
1.1888,0.82759,8.3986e-05,p01522
1.1203,0.93455,0.00025077,p01523
1.132,0.86747,0.00010003,p01524
0.93204,1.1299,0.00025596,p01525
1.02,1.165,0.00023264,p01526
1.008,0.9318,0.00028586,p01527
0.97895,0.85017,0.0002613,p01528
1.0193,1.0732,0.00027643,p01529
0.88614,0.93949,0.00021615,p01530
0.81919,0.89043,0.00018613,p01531
0.95161,1.0414,0.00011924,p01532
0.87137,0.83509,8.2767e-05,p01533
1.1634,1.0418,0.00019736,p01534
0.80595,1.188,0.00018058,p01535
1.1603,1.1209,0.00029436,p01536
0.87776,0.95982,0.00025057,p01537
1.0815,1.0777,0.00029268,p01538
1.1954,0.85323,0.00015782,p01539
1.1096,0.93311,0.00020948,p01540
1.1409,0.92489,0.00021911,p01541
1.1342,1.1198,0.00028089,p01542
1.1807,0.80139,0.00022368,p01543
0.91573,1.1912,0.00013012,p01544
0.80724,1.0923,0.00014229,p01545
1.1537,0.89737,0.00021296,p01546
0.96245,1.1957,0.00022833,p01547
0.89871,1.133,0.000226,p01548
1.0345,0.95092,0.00013335,p01549
1.1737,0.84042,0.00012562,p01550
1.0387,1.064,0.00022991,p01551
0.84383,1.0928,0.00011575,p01552
0.88835,0.88741,9.8083e-05,p01553
1.0439,0.83828,9.9814e-05,p01554
1.1805,0.82869,0.00021982,p01555
1.0575,0.82421,0.00013912,p01556
1.0756,0.89686,0.0001972,p01557
0.98977,1.1077,0.00018228,p01558
0.8603,1.1775,0.00014834,p01559
0.81376,0.83727,0.00029286,p01560
1.1831,0.98052,0.00012574,p01561
1.0925,0.829,0.00022527,p01562
0.96748,0.88335,0.00020473,p01563
1.001,1.0022,0.00010974,p01564
1.0229,0.91776,0.00020143,p01565
0.97817,1.0008,0.0002749,p01566
0.9027,0.86018,0.00016597,p01567
0.98103,1.096,0.0001836,p01568
1.0677,1.1979,0.00011735,p01569
1.1661,1.0758,0.00027422,p01570
1.0723,1.0844,0.00022654,p01571
0.93322,0.98645,0.00010705,p01572
1.1284,0.83578,0.00017824,p01573
0.95531,1.1666,0.00010828,p01574
0.83604,1.0961,0.00012875,p01575
0.80075,0.83923,0.00026657,p01576
0.84388,1.1709,0.00029806,p01577
1.061,0.87617,0.00012171,p01578
0.9603,1.0882,0.00029882,p01579
0.89922,1.1842,0.00022428,p01580
1.1207,0.83156,0.00025088,p01581
0.98023,0.92691,0.00014393,p01582
1.0472,1.0344,0.00025606,p01583
0.93044,0.89419,0.00029301,p01584
1.0733,0.84127,0.00023331,p01585
0.85288,0.91228,0.0002766,p01586
1.118,1.0861,0.00017695,p01587
1.1123,0.97966,0.00028506,p01588
0.8326,0.89609,0.00020949,p01589
1.0091,0.84827,0.00019825,p01590
0.88479,1.0405,0.00017121,p01591
0.85022,1.1884,0.00010411,p01592
0.93814,1.1433,0.00015755,p01593
0.82355,0.92892,0.00013292,p01594
1.0938,0.94686,0.00015727,p01595
1.1226,1.1572,0.00029723,p01596
0.85913,1.0665,0.00012694,p01597
1.1876,1.0014,0.00010195,p01598
0.96727,1.0149,0.00027691,p01599
1.0862,0.89573,0.0002089,p01600
1.0014,0.94267,0.0002661,p01601
0.97991,1.1968,0.00011429,p01602
1.0704,1.0182,0.00016735,p01603
0.86042,1.1217,9.116e-05,p01604
1.104,1.1755,0.00022533,p01605
1.0897,1.0388,9.7658e-05,p01606
1.1236,0.82762,9.8876e-05,p01607
1.0577,0.97068,0.00015517,p01608
0.99223,0.91145,0.00027181,p01609
0.89434,1.139,0.00027258,p01610
0.87746,1.0735,0.00023008,p01611
0.94448,1.023,0.00016267,p01612
1.0446,0.89618,0.00011749,p01613
0.92701,0.96037,0.00015555,p01614
1.1707,1.0499,0.00021844,p01615
0.92891,0.99595,0.00021031,p01616
1.1956,0.93435,0.00010075,p01617
1.1066,1.1925,0.00015973,p01618
1.0827,1.0154,0.0002188,p01619
1.18,0.94345,0.00014879,p01620
0.96647,0.89309,0.00011465,p01621
0.98527,1.1701,0.00019615,p01622
0.90809,0.82093,0.00014007,p01623
0.9848,1.1088,0.00025098,p01624
1.005,1.0828,0.00011668,p01625
1.1485,1.0209,0.00028327,p01626
1.0784,1.0964,8.1549e-05,p01627
1.1164,1.1862,0.00016706,p01628
1.0431,0.98693,0.00013447,p01629
1.1121,0.97469,0.00012057,p01630
1.1826,1.0689,0.0001098,p01631
0.99441,1.1698,0.00025994,p01632
1.1027,1.0123,0.00019019,p01633
1.1591,0.97211,0.0001545,p01634
1.1451,0.84916,0.00011203,p01635
0.90233,1.1551,0.00016941,p01636
1.0558,1.0767,0.00016794,p01637
0.96875,0.8151,0.00014353,p01638
1.1852,1.0559,0.00017194,p01639
1.1652,1.1276,0.00026157,p01640
1.011,1.0509,0.00024876,p01641
1.1413,0.82567,0.00025158,p01642
1.0167,0.9834,8.5345e-05,p01643
0.83705,1.0061,8.1097e-05,p01644
1.1961,0.89126,0.00012666,p01645
0.84633,0.85548,0.0001452,p01646
1.0093,1.0744,0.00018519,p01647
0.87791,1.0086,0.00020052,p01648
1.0266,0.86724,0.00025388,p01649
0.99431,1.1898,0.00029223,p01650
0.98006,0.86843,0.00013656,p01651
1.0438,1.1542,0.00029721,p01652
0.96388,0.95437,0.00028735,p01653
0.85857,0.80595,0.00026163,p01654
1.0461,0.85693,0.00019076,p01655
0.87118,0.82246,0.00011624,p01656
1.1811,1.0346,0.00024705,p01657
1.0822,1.1675,0.00018746,p01658
0.96632,1.0784,0.0001023,p01659
0.92328,0.94927,0.00011511,p01660
1.1982,0.83622,0.00011038,p01661
1.0343,0.84237,0.00025637,p01662
1.1905,1.1876,0.00016111,p01663
0.94787,1.1739,0.00012146,p01664
1.1365,0.83499,0.00027901,p01665
0.88361,0.82678,0.00026141,p01666
0.84989,1.0556,0.00016148,p01667
0.94846,1.1517,0.00014298,p01668
0.93526,1.0129,0.00015268,p01669
0.95689,0.93232,8.6373e-05,p01670
0.97954,0.85012,0.00013586,p01671
1.1231,0.82426,0.00022393,p01672
1.0332,1.0738,0.00028385,p01673
0.86891,1.1981,0.00011646,p01674
1.0901,1.0477,0.00013422,p01675
1.0601,1.0072,0.00026097,p01676
0.86469,1.0091,0.00015813,p01677
0.97475,1.015,0.00029625,p01678
1.1509,0.93381,0.0002801,p01679
1.038,1.1211,0.0001112,p01680
0.80942,1.0128,0.00019267,p01681
0.81757,0.98186,0.00022762,p01682
0.89269,1.0203,0.00016084,p01683
1.0443,1.1007,0.0001481,p01684
1.0216,0.99503,0.00010883,p01685
0.92452,0.83769,0.00022115,p01686
1.105,0.85824,0.0002721,p01687
1.1418,1.0827,0.00020956,p01688
1.1274,1.0704,0.00028227,p01689
0.99688,0.98089,8.3497e-05,p01690
0.83311,0.97597,0.00020988,p01691
0.99976,1.1176,0.00017337,p01692
0.89585,0.89861,0.00024118,p01693
1.1075,1.1229,0.00019374,p01694
0.97971,0.91885,0.00027991,p01695
0.95647,0.9832,0.00010341,p01696
1.1849,0.9663,0.00010514,p01697
1.1951,0.86388,0.00022745,p01698
1.1076,1.0649,0.00028124,p01699
0.84793,0.91313,0.0002224,p01700
0.9242,0.83068,0.0001969,p01701
0.80935,0.94369,0.00011357,p01702
0.94554,1.0017,0.00019084,p01703
1.1372,1.0251,0.00016906,p01704
1.0703,1.0033,0.00024229,p01705
0.94327,0.80285,0.00018352,p01706
1.1646,1.1524,0.00026123,p01707
1.0366,1.1789,0.00023153,p01708
1.0889,0.8861,0.00016035,p01709
1.022,1.0473,0.00011426,p01710
1.1349,0.91674,0.00018789,p01711
0.84848,1.1133,8.8698e-05,p01712
0.85388,0.81821,0.00027851,p01713
1.0695,1.0104,0.00029777,p01714
0.82963,0.95614,9.9214e-05,p01715
0.90067,0.98959,0.00017789,p01716
1.0464,0.95564,0.00019119,p01717
0.95984,0.8262,0.00019868,p01718
0.83888,1.0269,0.00017557,p01719
0.853,0.88497,0.00013899,p01720
1.0884,1.0547,0.00010196,p01721
1.0584,0.90595,0.00020275,p01722
1.179,0.9118,0.00018975,p01723
1.1875,1.0292,0.00016193,p01724
0.92402,0.96318,0.00014303,p01725
1.1131,0.88831,0.00022468,p01726
1.1399,1.0338,0.00013574,p01727
1.1119,0.8855,0.00010998,p01728
1.0167,1.0116,0.00027202,p01729
0.92111,1.1094,0.00021075,p01730
0.9586,1.0742,0.00016162,p01731
0.83738,1.1278,0.00025406,p01732
0.87491,0.99707,0.00022708,p01733
1.1151,0.92858,0.00022631,p01734
1.1483,1.0746,0.00016093,p01735
1.1349,0.84571,0.00017978,p01736
1.0551,0.86873,0.00025735,p01737
0.83959,0.88601,0.00011601,p01738
0.86344,0.96607,0.00019474,p01739
0.98782,0.94864,0.00011287,p01740
1.0806,1.1642,0.00028461,p01741
0.84981,0.94296,0.00014588,p01742
0.99679,1.0484,8.0981e-05,p01743
1.1613,0.81363,0.00026642,p01744
1.0222,1.1699,0.00011365,p01745
0.86263,0.92367,0.00025214,p01746
1.1712,1.0072,0.00020114,p01747
0.93486,1.1175,0.00016416,p01748
0.92657,0.9534,0.00011506,p01749
0.84269,0.81832,0.0001934,p01750
0.85332,0.8839,0.00011055,p01751
0.93471,1.1637,0.00015932,p01752
1.0987,0.82881,0.00017884,p01753
0.83187,1.1213,0.00021159,p01754
1.1135,1.0811,0.00014459,p01755
0.90536,0.91099,0.00011919,p01756
1.0528,0.99112,0.00028904,p01757
1.1179,0.98131,0.00016685,p01758
0.93754,1.1895,0.00013354,p01759
0.91655,1.0997,0.00025285,p01760
0.88043,0.98828,0.00014793,p01761
1.1229,0.95473,0.00018586,p01762
0.83253,1.1504,0.0002209,p01763
0.95087,1.0804,0.00018767,p01764
1.19,0.95316,0.00013152,p01765
0.91625,1.0173,0.00028612,p01766
0.91113,1.1528,9.7482e-05,p01767
0.9754,0.94359,0.00026435,p01768
1.0089,0.80247,0.0001419,p01769
0.89418,1.1477,0.00026476,p01770
0.8175,0.94889,9.629e-05,p01771
1.1433,0.81377,0.00017229,p01772
0.84771,0.98017,9.6494e-05,p01773
0.918,0.89544,0.00018146,p01774
0.84256,1.0711,0.00012855,p01775
0.83069,0.88355,0.00027301,p01776
1.0921,0.97827,0.00024054,p01777
1.1457,1.1398,0.0002015,p01778
1.0178,1.0385,0.000137,p01779
0.86131,1.0299,0.00028957,p01780
0.87858,1.1409,0.00026987,p01781
0.90539,1.0156,0.00027724,p01782
0.99897,0.84668,0.00020549,p01783
0.99733,0.97157,0.00020755,p01784
1.1063,0.97761,0.0001729,p01785
0.87481,1.163,0.00010212,p01786
1.085,0.89526,0.00018905,p01787
1.1247,1.142,0.00027291,p01788
1.0172,1.1505,0.00012779,p01789
0.83404,0.8402,0.00027118,p01790
1.1404,1.1862,0.0002963,p01791
0.8845,0.86833,0.0002216,p01792
0.8338,0.85313,0.00013638,p01793
0.97748,0.83135,0.00027556,p01794
0.91055,0.86479,0.0001193,p01795
1.0239,0.98755,9.5784e-05,p01796
0.87452,1.098,0.00024185,p01797
0.98221,1.1089,0.00024251,p01798
1.044,0.99658,0.00025097,p01799
0.94626,1.1158,0.00023423,p01800
1.0655,0.87999,0.00028696,p01801
0.81986,0.95022,0.00028916,p01802
1.1517,0.90391,0.00014969,p01803
0.96955,0.85244,0.00014682,p01804
1.0849,0.96811,0.00016936,p01805
1.1304,1.1627,0.00018719,p01806
0.84609,1.0348,0.00029071,p01807
0.98237,1.0213,0.00028032,p01808
0.88554,0.87369,9.4342e-05,p01809
1.1242,1.0537,0.000211,p01810
1.0813,1.1286,0.00023326,p01811
0.84223,0.84822,0.00017085,p01812
0.98817,0.82213,0.00022911,p01813
0.96692,1.0839,0.00026143,p01814
0.82628,0.92241,0.00020896,p01815
0.99556,1.1186,0.00018639,p01816
0.95358,1.1758,0.00022884,p01817
1.0143,0.87788,0.00027518,p01818
0.98414,1.0221,0.00011663,p01819
1.0306,1.0817,9.484e-05,p01820
0.99094,1.1815,0.00018364,p01821
0.92268,1.0642,0.0001437,p01822
1.0829,0.89813,9.8602e-05,p01823
0.90212,1.1761,0.00020385,p01824
0.94881,1.1297,9.227e-05,p01825
1.02,1.0984,0.00018577,p01826
0.91918,0.91162,0.00016789,p01827
1.0598,1.0815,0.00016879,p01828
1.1994,1.1539,0.00016676,p01829
0.84621,1.0189,0.00023356,p01830
1.1119,1.0699,0.00017836,p01831
0.88736,1.1553,0.00015136,p01832
0.89173,1.0939,0.00014275,p01833
0.97829,0.8147,0.00023983,p01834
0.99319,1.0167,0.00020073,p01835
1.1589,0.81941,0.000209,p01836
0.92125,1.0411,0.00013346,p01837
0.85498,1.1195,0.0002456,p01838
1.0104,0.97887,0.00029151,p01839
1.0681,1.137,0.00014173,p01840
1.1644,0.87195,0.00027032,p01841
0.92386,0.88716,0.00014531,p01842
0.90633,0.82295,0.00018754,p01843
1.0524,0.81418,0.00015638,p01844
0.80665,1.1445,0.00013807,p01845
0.86224,0.97419,8.6216e-05,p01846
0.90848,1.1153,0.00023662,p01847
1.1882,0.97329,0.00013774,p01848
1.1279,1.1011,0.00024262,p01849
1.1932,0.90013,0.0001569,p01850
0.98064,1.0175,0.00022332,p01851
0.97464,0.8427,0.00010665,p01852
1.1799,1.0669,0.00010635,p01853
0.80915,0.85498,9.8779e-05,p01854
1.097,0.94263,0.00012546,p01855
0.93087,1.1656,0.00010842,p01856
1.0348,0.90228,0.00021683,p01857
1.105,1.0856,0.00026484,p01858
1.0132,1.0826,0.00021728,p01859
0.93211,0.86926,0.0001552,p01860
0.85732,1.0944,0.00020825,p01861
1.0764,1.0998,0.00011459,p01862
0.89407,1.0969,0.00012259,p01863
1.0628,1.1749,0.00021703,p01864
0.87672,0.80941,0.00022472,p01865
0.84944,1.1757,9.7425e-05,p01866
0.87682,0.9372,0.00015743,p01867
1.1512,1.0802,0.00025164,p01868
1.1784,1.115,0.0001684,p01869
1.1433,0.90761,0.00012837,p01870
1.1306,1.0376,0.00016357,p01871
1.1618,0.81639,0.00019357,p01872
1.1644,0.83824,0.00014424,p01873
1.1112,0.8029,0.000175,p01874
0.95939,0.87389,0.00022344,p01875
0.91005,0.9141,0.00017393,p01876
0.94518,1.1536,0.00018261,p01877
0.96733,0.999,0.00027605,p01878
1.0711,1.1475,0.00013778,p01879
0.99268,0.93369,0.0001033,p01880
0.85623,1.1389,0.00014713,p01881
0.86899,1.175,0.00016061,p01882
1.0622,1.0005,9.0806e-05,p01883
1.1175,1.1462,0.00028994,p01884
1.0179,1.0334,0.0002458,p01885
0.8057,1.1692,0.00012806,p01886
1.1256,1.0849,0.0002085,p01887
0.95436,0.96695,0.00025226,p01888
1.0773,1.0364,0.00021464,p01889
1.0445,0.82986,0.00020302,p01890
1.1817,1.1512,0.00027124,p01891
0.89454,1.0792,8.6403e-05,p01892
0.8017,1.1658,0.00020578,p01893
1.1512,1.0263,0.00020811,p01894
0.98316,1.0793,0.00012378,p01895
0.94996,0.96046,0.00020015,p01896
0.91621,0.96392,0.00013345,p01897
1.1253,1.1821,0.00026731,p01898
0.85356,1.0357,9.5834e-05,p01899
1.0799,0.9623,0.00011401,p01900
1.0613,0.94057,0.00023741,p01901
0.86693,1.1892,0.00025179,p01902
1.1021,0.83429,0.0001775,p01903
1.1447,0.95222,0.00021563,p01904
1.0746,0.92395,0.00027531,p01905
1.0331,0.84448,0.00016808,p01906
1.0521,1.0527,0.00021437,p01907
0.89525,1.0709,0.00023747,p01908
0.98298,1.1931,0.00017605,p01909
1.0727,1.041,0.00026168,p01910
0.86552,0.86951,0.00018824,p01911
0.81698,1.1352,0.00021328,p01912
0.94237,0.85728,0.00018434,p01913
0.86555,1.1252,0.00026224,p01914
0.89645,1.0421,0.00021678,p01915
0.93301,0.95765,0.0002376,p01916
0.82069,0.95046,8.9945e-05,p01917
0.91276,1.1827,0.00017388,p01918
1.1371,1.1278,0.00016243,p01919
0.8095,1.0769,0.00013008,p01920
1.0923,0.91244,0.00018237,p01921
1.0763,0.85352,0.00029795,p01922
1.1405,1.0964,0.00013709,p01923
1.0018,0.87497,0.00014765,p01924
1.1367,0.88405,0.00012943,p01925
0.89795,1.1063,0.00029446,p01926
1.0957,0.97426,0.00023287,p01927
0.90609,0.96193,0.00011744,p01928
0.83967,1.0951,0.00020548,p01929
1.0883,0.87927,0.00025135,p01930
0.93178,0.87156,0.00020439,p01931
1.0079,0.84389,0.00014364,p01932
0.81255,0.97192,0.000225,p01933
0.92984,1.1966,0.0001049,p01934
1.0682,0.96437,0.00024754,p01935
0.97912,0.8966,0.0001046,p01936
1.0022,0.93567,0.00023362,p01937
1.0251,0.98918,0.00018163,p01938
1.0575,0.94472,0.00019576,p01939
1.1718,0.83145,0.00012222,p01940
1.1058,0.86916,0.00020832,p01941
0.94512,0.89918,0.00024643,p01942
1.1182,0.8321,0.00027776,p01943
1.0032,1.0486,9.8443e-05,p01944
0.82954,0.91709,0.00020448,p01945
1.1118,0.90584,0.00027284,p01946
0.97917,1.152,0.00029051,p01947
0.80468,1.0291,0.00010649,p01948
1.17,1.044,0.00018709,p01949
1.1343,0.8004,0.00010454,p01950
1.0407,1.1767,0.00013468,p01951
1.0515,1.0334,0.0002912,p01952
1.1759,1.1856,0.00023996,p01953
1.1987,0.97706,0.00029817,p01954
1.0089,1.0599,0.00011389,p01955
0.80956,1.1337,0.00010671,p01956
1.0437,1.0526,0.00021474,p01957
1.1941,0.91001,0.00011703,p01958
1.046,0.85706,0.00019652,p01959
0.80623,1.1755,0.00029199,p01960
1.1868,1.1753,0.00022764,p01961
0.83419,1.1046,0.00024019,p01962
1.0615,0.86128,0.00015957,p01963
1.1011,0.92139,0.00021882,p01964
1.1092,1.0616,0.0002567,p01965
1.0096,0.83975,0.00015947,p01966
1.0113,0.98789,0.00024593,p01967
0.88256,0.87071,0.00025082,p01968
1.0241,0.86674,0.00025048,p01969
0.94032,0.90683,0.00029644,p01970
0.95448,1.0589,0.00021446,p01971
0.91025,0.91479,0.00017113,p01972
1.031,0.85891,0.00012611,p01973
1.0831,0.91354,0.00010888,p01974
0.81124,0.99699,0.00024977,p01975
0.9043,0.90776,0.00021098,p01976
0.93865,0.88873,0.00010473,p01977
1.0088,1.1263,0.00016063,p01978
1.1778,1.0521,0.00025742,p01979
0.81019,0.86403,0.00020863,p01980
1.0853,0.89726,0.00026078,p01981
1.0544,1.0327,0.00010384,p01982
0.87161,1.1311,0.000113,p01983
1.0374,1.1211,0.00019708,p01984
0.95461,0.84226,0.00015546,p01985
0.8908,1.0376,0.00020788,p01986
0.94863,1.0719,0.00012073,p01987
0.96855,1.0517,0.00014598,p01988
0.87603,1.1128,0.00010959,p01989
0.80038,1.0318,0.00011697,p01990
1.0032,0.85097,0.00025977,p01991
0.81497,1.1356,9.5722e-05,p01992
0.85222,1.0461,0.00029061,p01993
1.0834,1.1355,0.00027418,p01994
1.048,1.1443,0.00025971,p01995
0.89568,1.0332,0.00012761,p01996
1.1378,1.0653,0.00015205,p01997
0.9352,0.95894,8.3053e-05,p01998
0.90013,0.83201,0.0002004,p01999
1.0148,1.0373,0.00024761,p02000
1.1748,1.1989,0.00012273,p02001
1.1841,1.0131,0.00014039,p02002
1.133,1.1928,0.00014565,p02003
0.93356,0.80458,0.00023849,p02004
0.93348,1.0349,0.00024834,p02005
1.1043,0.92574,8.1609e-05,p02006
0.89664,0.8424,0.00014291,p02007
1.0854,0.87149,0.00021758,p02008
0.87913,0.8245,0.00017755,p02009
0.9792,0.81087,0.00024889,p02010
1.0537,1.0042,0.00014894,p02011
0.80687,0.83514,0.00010738,p02012
1.1952,0.84361,0.00010517,p02013
0.94635,0.87279,0.00018698,p02014
0.86732,0.89202,0.00027028,p02015
1.0914,1.103,0.00022329,p02016
0.82057,0.99155,0.00010436,p02017
0.96929,0.82038,0.00022538,p02018
0.84037,1.0922,0.00022657,p02019
0.90973,1.106,0.00024575,p02020
1.0486,0.85931,0.00016271,p02021
1.0705,1.1801,0.00010419,p02022
1.0004,0.84969,0.00020153,p02023
1.0012,0.95422,0.00025127,p02024
1.0527,1.1766,8.7991e-05,p02025
0.85181,1.1421,0.00021079,p02026
0.80309,1.186,0.00011521,p02027
1.158,0.94154,0.00011843,p02028
1.0614,1.02,0.00017987,p02029
1.1584,0.9926,0.0001237,p02030
0.92842,0.98613,9.8546e-05,p02031
0.80803,0.80125,0.0002815,p02032
0.87469,0.87233,0.00014263,p02033
1.1212,0.93104,0.00017471,p02034
1.1337,1.1012,0.00014015,p02035
1.0026,0.96745,0.00023241,p02036
1.1685,0.84027,0.00027277,p02037
0.99311,0.85577,0.0001003,p02038
1.1318,0.96685,0.00029938,p02039
1.1631,0.98662,0.00025806,p02040
1.0238,1.1856,0.0001267,p02041
1.0184,0.91404,0.00019767,p02042
1.1829,0.95176,0.00024744,p02043
0.95285,1.0331,0.00022578,p02044
1.1085,1.0188,0.00024549,p02045
0.85041,1.0101,0.00012844,p02046
1.0892,1.0079,0.00010946,p02047
0.99709,0.88946,0.00026179,p02048
1.1617,1.1677,0.00029997,p02049
1.1845,1.0683,0.00010023,p02050
1.1303,1.1492,0.00026533,p02051
1.1143,1.0644,0.00027221,p02052
1.1161,1.104,0.00012606,p02053
1.1716,1.1714,0.00020452,p02054
0.85869,1.1786,0.00010856,p02055
0.82936,1.0619,9.383e-05,p02056
1.1382,0.92003,0.00019818,p02057
0.91673,0.81496,0.00017206,p02058
1.0475,0.97969,0.00028818,p02059
1.1122,0.91493,0.00011561,p02060
0.83089,1.1919,0.00029074,p02061
1.0262,1.0771,0.00010302,p02062
1.1965,0.89667,0.0002985,p02063
1.049,0.86057,0.00022829,p02064
1.0362,0.9167,0.00015624,p02065
1.1969,0.83041,0.00023025,p02066
1.1991,1.1559,0.00023154,p02067
0.84513,0.93116,0.00020348,p02068
1.0534,0.95234,0.00026927,p02069
1.1055,1.1907,9.2939e-05,p02070
0.86846,1.0663,0.00026082,p02071
0.96965,1.1719,0.00017384,p02072
0.8938,1.1773,0.00017309,p02073
0.88924,0.95571,0.00011898,p02074
1.1111,0.95591,0.00020972,p02075
0.92805,0.81484,0.00011632,p02076
0.9662,1.0487,0.00029351,p02077
1.1294,1.1736,0.00017965,p02078
1.1377,1.0785,0.00021534,p02079
0.89066,0.9235,0.00015444,p02080
1.1961,1.1844,0.00016167,p02081
0.99456,1.1812,0.00010428,p02082
1.1635,1.099,0.00014721,p02083
1.0035,0.92826,0.00011708,p02084
0.93511,1.0851,0.00013031,p02085
0.97527,1.0032,9.1221e-05,p02086
1.1986,0.85264,0.0002122,p02087
1.054,0.84346,0.00023486,p02088
0.80513,1.1637,0.00027674,p02089
